,abilities
kmeans_n_clusters_1,0.41838574
kmeans_n_clusters_2,0.49964893
kmeans_n_clusters_3,0.52331144
kmeans_n_clusters_4,0.52744865
kmeans_n_clusters_5,0.5282751
kmeans_n_clusters_6,0.5280266
kmeans_n_clusters_7,0.5282538
kmeans_n_clusters_8,0.5267159
dbscan_eps_0_1_min_samples_2,0.5226082
dbscan_eps_0_2_min_samples_2,0.52621406
dbscan_eps_0_3_min_samples_2,0.42411214
dbscan_eps_0_4_min_samples_2,0.42053106
dbscan_eps_0_5_min_samples_2,0.41932893
dbscan_eps_0_6_min_samples_2,0.41932893
dbscan_eps_0_7_min_samples_2,0.41838574
dbscan_eps_0_8_min_samples_2,0.41838574
dbscan_eps_0_9_min_samples_2,0.41838574
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.41838574
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49969488
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.52363795
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5272177
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5263372
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52756435
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.52711344
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.52521265
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.41838574
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49973997
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52364606
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.521724
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.518425
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5231462
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52129877
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51894945
mean_shift_,0.52413255
optics_min_samples_7_xi_0_01_min_cluster_size_0_2,0.5115706
random_model_n1,0.47987607
random_model_n2,0.47989023
random_model_n3,0.4796083
random_model_n4,0.47987762
random_model_n5,0.4798147
random_model_n6,0.48024887
random_model_n7,0.4800395
random_model_n8,0.47998178
random_model_n9,0.4804719
random_model_n10,0.4799144
random_model_n11,0.479915
random_model_n12,0.47989348
random_model_n13,0.4798564
random_model_n14,0.48008293
random_model_n15,0.4800103
random_model_n16,0.48001865
random_model_n17,0.48010325
random_model_n18,0.47987822
random_model_n19,0.47981602
random_model_n20,0.4799311
random_model_n21,0.4797829
random_model_n22,0.47967273
random_model_n23,0.47959787
random_model_n24,0.47990978
random_model_n25,0.47983873
random_model_n26,0.48003957
random_model_n27,0.47986466
random_model_n28,0.47956744
random_model_n29,0.47988287
random_model_n30,0.4799563
random_model_n31,0.47987762
random_model_n32,0.48001552
random_model_n33,0.48003596
random_model_n34,0.48031318
random_model_n35,0.47990045
random_model_n36,0.47983885
random_model_n37,0.47991526
random_model_n38,0.47972172
random_model_n39,0.47993767
random_model_n40,0.47953865
random_model_n41,0.47984445
average_model,0.49072546
optimal_clustering,0.52948236
