,abilities
kmeans_n_clusters_1,0.41549453
kmeans_n_clusters_2,0.5029842
kmeans_n_clusters_3,0.5268141
kmeans_n_clusters_4,0.53007764
kmeans_n_clusters_5,0.5281402
kmeans_n_clusters_6,0.5273029
kmeans_n_clusters_7,0.5269586
kmeans_n_clusters_8,0.52653074
dbscan_eps_0_1_min_samples_2,0.5204791
dbscan_eps_0_2_min_samples_2,0.52711284
dbscan_eps_0_3_min_samples_2,0.42106938
dbscan_eps_0_4_min_samples_2,0.41763607
dbscan_eps_0_5_min_samples_2,0.41648668
dbscan_eps_0_6_min_samples_2,0.41648668
dbscan_eps_0_7_min_samples_2,0.41549453
dbscan_eps_0_8_min_samples_2,0.41549453
dbscan_eps_0_9_min_samples_2,0.41549453
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.41549453
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.50320446
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5270868
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.52995306
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5260985
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5293024
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5256017
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5250605
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.41549453
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.50247455
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52699465
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.521107
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5141425
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5185565
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51553065
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5111083
mean_shift_,0.5275587
optics_min_samples_7_xi_0_01_min_cluster_size_0_2,0.5070923
random_model_n1,0.469005
random_model_n2,0.46899846
random_model_n3,0.4687841
random_model_n4,0.4689936
random_model_n5,0.46893963
random_model_n6,0.46939537
random_model_n7,0.46924657
random_model_n8,0.46911412
random_model_n9,0.46972814
random_model_n10,0.46894997
random_model_n11,0.46897644
random_model_n12,0.46895736
random_model_n13,0.4689539
random_model_n14,0.46924508
random_model_n15,0.46912354
random_model_n16,0.4690239
random_model_n17,0.4692644
random_model_n18,0.46900195
random_model_n19,0.4688852
random_model_n20,0.46913496
random_model_n21,0.4689347
random_model_n22,0.46883354
random_model_n23,0.46872762
random_model_n24,0.46901453
random_model_n25,0.46886384
random_model_n26,0.4691884
average_model,0.4895146
optimal_clustering,0.5314378
