,abilities
kmeans_n_clusters_1,0.33891448
kmeans_n_clusters_2,0.48402163
kmeans_n_clusters_3,0.5381188
kmeans_n_clusters_4,0.53540486
kmeans_n_clusters_5,0.5290326
kmeans_n_clusters_6,0.5214067
kmeans_n_clusters_7,0.5168612
kmeans_n_clusters_8,0.513793
dbscan_eps_0_1_min_samples_2,0.5355864
dbscan_eps_0_2_min_samples_2,0.5379505
dbscan_eps_0_3_min_samples_2,0.5381188
dbscan_eps_0_4_min_samples_2,0.5381188
dbscan_eps_0_5_min_samples_2,0.48402163
dbscan_eps_0_6_min_samples_2,0.48402163
dbscan_eps_0_7_min_samples_2,0.48402163
dbscan_eps_0_8_min_samples_2,0.48402163
dbscan_eps_0_9_min_samples_2,0.48402163
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.33891448
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.48402163
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5381188
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5353968
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.527958
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4976987
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5157898
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.53168464
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.33891448
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.45692557
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.47477105
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.49974918
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.530465
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.52255434
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51892275
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.515487
mean_shift_,0.5381188
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5381188
random_model_n1,0.43758994
random_model_n2,0.43736947
random_model_n3,0.4366455
random_model_n4,0.43722528
random_model_n5,0.43711868
random_model_n6,0.4375485
random_model_n7,0.43745175
random_model_n8,0.43719056
random_model_n9,0.43739745
random_model_n10,0.43748176
random_model_n11,0.43761405
random_model_n12,0.43737754
random_model_n13,0.43731502
random_model_n14,0.43771905
random_model_n15,0.43719134
random_model_n16,0.43721208
random_model_n17,0.43734756
random_model_n18,0.43719202
random_model_n19,0.43694308
random_model_n20,0.4372572
random_model_n21,0.43706343
random_model_n22,0.43745658
random_model_n23,0.43690738
random_model_n24,0.43728128
random_model_n25,0.4373252
random_model_n26,0.4377421
average_model,0.49569273
optimal_clustering,0.5382549
