,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41
158,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,2,1,0,3,2,1,0,0,1,0,1,1,1,0,0,1,1,1,2,1,0,1,0,0,1,1,2,1,2,2,1,1,2,0,0,0,1,2,0,2,1,1,1,1,0,2,1,0
159,0,1,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,0,4,6,3,1,0,0,2,2,2,2,0,0,0,1,1,2,2,1,1,1,2,2,1,0,2,2,1,1,1,0,0,1,1,0,2,1,1,2,0,1,2,0,2,0,0,2
160,0,0,0,1,4,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,2,0,1,0,1,1,1,2,0,2,2,1,0,2,1,2,1,0,2,0,0,0,1,0,0,0,1,0,1,1,2,2,0,1,1,2,1,2,2,0,2,0,1,2,1,0
161,0,0,2,2,2,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,1,4,5,5,4,0,2,1,2,1,1,1,2,2,2,1,0,1,0,0,0,0,2,0,2,2,2,1,2,2,1,2,2,0,1,2,2,0,2,1,1,1,2,0,0,1,1,1
162,0,0,0,1,4,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,3,4,6,0,1,2,1,1,1,2,0,2,0,0,0,1,1,1,2,2,1,2,0,2,2,2,2,1,1,2,2,1,1,2,0,2,0,2,2,0,1,2,2,2,2,1
163,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,3,1,1,5,0,2,0,1,0,0,0,2,1,1,0,2,2,2,1,2,0,1,2,2,2,1,0,1,2,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,2,2,2
164,0,1,1,3,3,0,0,5,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,3,0,4,2,7,1,0,2,0,0,1,0,1,2,0,2,2,1,0,1,2,2,0,2,1,2,0,1,0,0,2,2,0,0,0,0,1,2,0,2,2,0,1,2,1,0,1,1
165,0,1,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,0,4,6,3,1,0,0,1,0,0,0,2,0,1,0,2,2,0,1,2,1,1,0,0,1,2,2,1,0,1,2,1,0,2,0,1,0,2,2,1,0,0,2,0,2,1,2
166,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,5,5,4,0,2,1,0,0,0,1,1,2,0,2,2,2,2,1,1,0,0,2,0,2,0,1,2,1,2,1,1,2,0,0,2,2,1,0,2,2,2,1,1,0,1,2
167,0,0,2,2,2,5,5,1,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,2,2,3,4,6,0,1,2,1,0,1,2,2,2,1,0,1,0,0,2,1,2,2,0,2,0,1,2,2,2,2,1,1,2,0,2,0,0,2,1,0,2,0,0,2,1,0,0
168,0,1,1,3,3,0,0,5,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,3,0,4,2,7,1,-1,0,0,1,1,2,1,2,1,2,1,2,1,0,2,1,1,2,1,0,0,0,1,2,0,0,2,0,0,1,0,0,0,2,0,2,0,2,1,1,0,0
169,0,0,0,1,4,3,1,4,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,1,3,1,1,5,0,2,1,0,1,2,1,0,2,1,2,2,1,1,1,0,0,2,0,1,0,1,0,0,2,1,1,2,0,2,1,0,1,2,0,1,2,2,0,2,1,0,0
170,0,0,0,1,0,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,3,4,6,0,1,2,1,2,0,2,0,0,2,0,0,0,2,1,0,1,1,2,1,0,1,1,1,1,0,1,2,1,1,2,1,2,1,0,2,2,0,2,2,2,0,0
171,0,1,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,0,4,6,3,1,0,2,1,1,2,2,1,0,0,0,1,1,1,2,1,0,2,2,2,2,1,2,1,1,2,0,0,2,1,0,2,2,0,2,1,2,2,1,1,0,2,0
172,0,0,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,0,2,2,0,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,1,0,0,2,1,0,1,0,0,0,1,1,1,2,0,0,0,2,1,1,0,0,0,1,0,0,2,2,2
173,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,2,1,0,3,2,1,0,2,0,1,1,2,2,1,1,1,2,2,0,1,2,0,2,2,1,0,1,2,0,1,1,0,0,0,2,2,1,2,1,1,2,0,1,2,0,1,1,1
174,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,2,1,0,3,2,1,0,2,1,0,0,2,1,2,2,0,1,2,1,2,0,1,0,0,1,0,0,2,0,0,2,2,0,0,2,0,2,1,2,0,0,0,2,2,2,0,0,1
175,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,2,4,5,5,4,0,2,1,1,2,2,1,0,2,0,0,0,1,2,2,1,2,0,1,1,0,1,1,1,2,0,0,1,1,2,0,2,2,2,0,2,2,1,2,0,1,0,0
176,0,1,2,2,2,2,2,7,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,2,4,5,5,0,1,2,2,0,2,0,1,1,0,2,2,0,1,2,1,2,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,0,2,1,2,2,0,1,1,2,2,2,0
177,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,3,1,1,5,0,2,1,0,0,1,0,1,0,1,2,1,0,2,1,2,1,2,1,1,0,0,1,0,2,2,0,0,2,2,0,0,0,2,1,0,1,1,0,1,1,1,0
178,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,6,0,1,1,2,1,0,3,2,1,0,2,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,1,2,0,0,0,1,2,2,2,0,2,1,0,0,0,1,2,0,2,1
179,0,0,0,1,4,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,2,0,1,0,1,1,1,2,2,2,2,1,0,2,2,2,1,2,2,1,0,1,1,0,0,1,0,2,0,2,0,0,0,0,1,0,1,2,1,0,0,2,1,1,0,2
180,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,2,4,5,5,4,0,2,2,1,1,1,2,1,0,0,2,0,1,0,1,1,1,1,0,2,1,2,2,0,1,2,1,0,1,1,1,1,2,1,0,1,1,2,0,0,2,0,0
181,0,0,0,1,4,3,1,4,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,1,3,1,1,5,0,2,0,0,2,0,1,0,1,0,2,2,2,0,0,2,1,2,2,0,2,2,0,0,2,1,0,1,0,0,2,1,0,2,0,1,1,2,1,2,2,1,1
182,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,2,1,0,3,2,1,0,1,1,0,1,1,1,1,1,0,1,0,2,1,0,0,2,1,1,1,0,2,1,1,1,0,0,0,1,0,1,0,2,0,1,0,2,0,2,2,0,2
183,0,0,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,0,2,2,0,1,0,1,1,1,1,1,2,0,2,0,0,2,2,2,1,2,0,2,1,1,0,2,2,1,1,1,0,1,0,1,1,2,0,2,1,0,1,0,1,1,2,0,1
184,0,0,2,2,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,2,2,3,4,6,0,1,2,2,2,2,0,0,2,0,1,1,1,0,2,0,0,1,1,2,2,2,1,0,1,2,1,1,2,2,0,1,0,2,0,2,1,0,1,2,2,1,2
185,0,0,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,0,2,2,0,1,0,1,1,1,1,2,2,1,2,1,1,1,2,2,0,2,0,2,0,0,2,0,0,2,0,2,0,0,1,0,1,0,2,1,0,1,0,1,0,0,2,1,1
186,0,0,2,2,0,5,5,1,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,2,2,3,4,6,0,1,0,2,0,0,2,0,1,0,2,2,1,1,1,1,2,0,2,0,1,1,1,0,1,0,1,2,2,1,0,0,2,1,0,0,1,1,2,1,0,0,1
187,0,0,0,1,0,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,0,2,3,4,6,0,1,2,0,2,2,0,0,2,2,1,0,0,2,1,0,1,2,2,2,0,1,2,2,0,2,1,2,1,2,0,1,1,2,0,2,0,2,2,0,2,2,0
188,0,1,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,0,4,6,3,1,0,0,1,2,0,2,1,0,0,0,2,0,2,0,0,1,1,0,2,2,1,0,2,1,0,1,1,2,1,0,0,0,2,2,2,1,2,1,0,1,2,2
189,0,0,0,1,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,1,3,1,1,5,0,2,1,0,1,0,1,0,2,0,1,2,2,1,2,2,2,2,2,0,0,1,2,2,0,1,1,0,2,2,1,1,0,2,2,1,0,1,1,0,0,2,2
190,0,0,0,1,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,2,3,4,6,0,1,1,1,0,0,0,1,0,0,0,2,1,0,2,0,1,0,2,0,0,0,1,1,2,1,0,2,0,2,1,2,1,2,1,1,0,1,2,0,1,0,0
191,0,0,2,2,0,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,5,5,4,0,2,2,0,2,2,0,0,0,0,2,2,0,1,2,1,1,0,1,2,0,0,1,1,1,1,0,2,1,2,1,2,2,2,2,2,1,0,1,2,1,2,1
192,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,3,1,1,4,0,2,2,2,1,0,2,2,1,2,2,0,2,1,2,1,2,1,0,0,2,2,1,2,2,0,1,0,0,0,1,1,0,1,2,2,2,1,2,0,2,1,2
193,0,0,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,0,2,2,0,1,0,1,2,0,1,1,2,0,1,1,0,0,0,0,0,2,0,1,1,1,1,2,2,0,2,1,2,1,0,0,1,2,1,1,0,0,2,1,2,1,1,2,2
194,0,0,0,1,4,3,1,2,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,1,3,1,1,5,0,2,1,0,1,2,2,0,1,0,2,2,0,1,2,1,0,1,2,0,1,0,2,2,2,0,2,2,1,0,0,1,0,0,0,2,2,1,1,0,2,0,2
195,0,0,0,1,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,2,3,4,6,0,1,2,2,1,2,0,2,0,1,0,0,0,0,0,2,0,0,1,2,0,2,2,0,0,2,0,0,2,0,0,1,2,2,1,1,2,1,0,2,1,0,0
196,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,3,1,1,4,0,2,0,2,0,1,1,1,1,0,2,2,1,2,0,1,2,0,2,1,2,2,2,2,0,1,1,0,2,0,1,1,2,1,0,1,0,1,2,0,2,1,1
197,0,0,0,1,4,3,1,4,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,1,3,1,1,5,0,2,0,1,2,0,1,2,2,2,1,2,2,1,2,0,1,0,0,0,0,1,0,1,1,2,0,1,0,2,1,2,2,1,2,2,0,2,0,0,0,0,0
198,0,0,0,1,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,0,0,0,0,0,2,3,4,6,0,1,1,1,0,0,2,2,2,1,1,0,2,1,0,0,0,1,2,1,0,1,1,2,2,0,1,0,0,1,0,0,2,2,2,1,0,1,1,2,0,1,0
199,0,0,2,2,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,2,2,3,4,6,0,1,2,0,1,0,1,0,2,0,0,0,2,2,0,0,1,2,2,0,0,2,1,1,1,0,0,1,0,2,2,0,0,0,1,2,2,0,2,0,1,0,2
200,0,0,2,2,2,2,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,2,4,5,5,0,0,2,2,1,0,2,1,0,1,1,1,1,2,1,1,1,2,2,1,0,0,0,2,1,2,2,2,0,0,1,2,1,2,0,2,2,1,2,0,2,0,1,1
201,0,0,0,1,4,1,4,4,22,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,1,3,1,1,5,0,2,1,1,1,2,2,2,2,1,2,0,0,2,1,0,0,1,2,0,1,1,2,0,0,2,2,2,2,0,1,2,2,1,1,0,0,1,1,2,0,0,2
202,0,0,0,1,4,3,1,2,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,1,3,1,1,5,0,2,2,1,2,1,2,2,0,1,0,0,0,2,2,0,2,1,1,2,1,0,2,0,0,2,2,2,1,1,1,1,2,0,0,0,2,0,0,1,0,1,0
203,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,2,4,5,5,4,0,2,2,1,0,0,0,1,0,0,1,1,2,1,2,2,1,0,1,2,2,1,2,1,1,1,2,1,0,1,0,1,1,0,0,0,1,2,0,2,1,1,1
204,0,0,2,0,1,4,5,1,23,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,0,0,0,1,2,1,0,3,2,0,0,1,2,0,2,2,2,0,2,1,1,1,2,2,1,1,1,1,0,1,0,0,0,1,2,2,2,2,1,2,2,0,1,0,0,0,2,1,0,1,1,0
205,0,0,2,2,2,2,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,2,4,5,5,0,0,2,1,1,2,2,0,2,0,0,0,0,1,1,2,0,0,0,2,0,0,0,2,2,1,1,0,1,1,2,1,1,2,2,2,1,0,0,0,2,2,0,1
206,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,3,1,1,5,0,2,0,1,2,0,1,1,2,2,1,2,0,2,0,1,1,0,1,0,0,0,1,1,2,2,0,1,1,1,2,0,0,0,0,2,2,2,1,0,0,2,1
207,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,2,1,0,3,2,1,0,1,2,2,1,1,2,2,0,0,0,0,2,2,0,2,1,2,0,2,2,1,1,2,0,2,0,0,0,1,1,1,2,2,2,2,2,2,1,1,0,2
208,0,0,0,1,0,5,6,6,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,0,2,3,4,6,0,1,2,2,1,2,2,1,1,2,1,0,1,0,2,2,0,2,2,0,1,0,2,0,1,0,2,0,1,1,0,0,2,2,2,0,0,0,0,2,1,1,0
209,0,0,0,1,4,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,2,0,1,0,1,0,1,1,0,0,0,0,2,1,0,2,2,1,2,2,0,2,2,0,1,1,0,0,0,0,0,2,2,2,0,1,1,1,2,2,2,2,0,0,2,2
210,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,5,5,4,0,2,2,1,0,2,1,2,2,2,0,0,0,2,2,0,0,0,2,0,0,2,1,2,1,1,0,0,2,1,2,0,1,0,2,1,2,0,2,1,2,1,0
211,0,0,0,1,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,2,3,4,6,0,1,0,0,1,0,0,1,1,2,0,2,1,1,1,2,0,2,2,2,0,2,1,2,2,2,0,2,0,2,2,2,2,2,2,0,0,0,1,2,1,1,0
212,0,0,0,1,0,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,3,4,6,0,1,0,0,2,2,1,1,0,0,0,1,0,0,0,2,1,1,0,1,1,1,2,0,1,2,0,2,0,2,2,1,0,2,2,1,0,2,2,0,1,1,0
213,0,1,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,3,0,4,2,7,1,0,1,1,2,0,2,2,0,1,0,0,1,1,1,0,1,0,1,2,2,1,1,1,0,2,2,2,0,1,0,1,2,1,2,1,2,1,2,1,1,0,2
214,0,1,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,0,4,6,3,1,0,2,0,0,2,0,0,0,2,0,2,2,0,0,0,2,2,2,0,2,2,0,1,1,2,1,2,2,0,2,2,1,2,2,0,1,0,2,2,2,0,2
215,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,3,1,1,5,0,2,0,0,1,1,0,0,0,0,2,0,2,2,1,0,2,2,1,1,1,0,0,1,2,2,2,2,1,2,1,2,1,2,0,1,2,1,1,2,1,1,0
216,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,5,5,4,0,2,2,1,2,1,0,1,1,1,0,1,0,0,0,0,2,1,2,0,2,1,1,2,2,2,1,2,1,0,0,2,1,0,2,1,2,1,1,0,0,0,0
217,0,1,2,2,2,2,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,2,4,5,5,0,0,2,1,0,1,2,0,2,0,2,2,0,2,2,1,1,0,2,2,1,1,0,1,2,2,1,2,2,2,2,1,0,2,0,2,2,2,1,0,0,0,0,0
218,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,3,1,1,5,0,2,1,2,1,1,0,0,2,1,1,0,2,1,1,0,2,2,0,2,2,0,1,0,1,2,1,2,2,2,1,1,0,0,0,2,1,2,0,2,0,2,2
219,0,0,0,1,0,5,6,6,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,0,0,0,0,2,3,4,6,0,1,1,0,0,0,0,0,1,2,0,1,0,2,1,2,1,2,1,2,1,2,1,2,2,2,0,1,2,2,2,2,0,0,2,2,0,2,2,1,2,2,0
220,0,0,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,0,2,2,0,1,0,1,1,0,1,0,2,1,0,1,1,0,0,2,1,2,1,2,2,2,2,1,0,2,2,2,0,2,2,2,0,0,1,2,0,2,2,0,2,0,0,1,2
221,0,0,0,1,4,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,2,0,1,0,1,2,0,1,1,1,0,0,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,1,0,0,1,1,0,0,0,2,2,1,1,2,2,1,2,0,1,0
222,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,5,5,4,0,2,2,0,1,1,0,2,2,0,2,0,0,1,0,1,1,2,1,2,0,2,2,0,0,1,2,2,2,2,2,0,1,1,0,1,2,2,2,2,2,2,1
223,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,2,1,0,3,2,1,0,0,0,1,2,2,2,1,0,2,0,1,1,1,2,0,2,1,1,2,2,0,1,1,2,2,1,0,0,1,1,2,2,2,1,2,2,2,2,1,1,1
224,0,0,0,1,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,2,3,4,6,0,1,1,1,2,1,0,2,0,0,1,1,1,1,1,2,2,2,1,1,1,2,0,0,2,0,1,2,1,1,1,0,2,2,2,0,2,0,2,0,1,2,1
225,0,0,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,0,2,2,0,1,0,1,0,1,2,2,1,2,2,2,0,1,2,1,1,0,2,1,0,0,2,2,2,0,0,2,0,0,1,2,2,0,1,2,0,0,1,2,2,0,0,0,0
226,0,0,0,1,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,1,3,1,1,5,0,2,1,2,2,0,2,0,1,1,2,2,1,2,1,2,2,2,1,0,1,2,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,2,0,2,1,1
227,0,0,2,2,2,2,5,1,-1,-1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,2,2,3,4,6,0,-1,2,0,0,2,2,1,0,1,0,0,2,2,1,2,0,2,2,1,2,1,0,1,2,2,2,0,2,0,2,0,1,1,0,2,2,1,2,2,2,1,1
228,0,1,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,3,0,4,2,7,1,0,1,1,1,2,0,0,0,2,1,0,0,2,1,1,0,0,1,2,1,2,1,2,0,0,2,0,0,1,1,0,2,0,1,1,0,2,0,2,0,1,1
229,0,0,0,1,0,3,6,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,3,4,6,0,1,2,1,1,0,2,2,0,1,2,2,0,0,1,1,0,1,1,2,2,2,1,1,2,2,2,0,2,2,2,1,0,0,2,1,1,2,0,0,0,2,2
230,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,2,1,0,3,2,1,0,0,1,2,0,1,0,1,0,1,1,0,0,1,0,2,1,0,0,2,1,2,0,0,0,2,2,0,1,1,2,0,0,1,0,1,1,0,0,2,2,0
231,0,0,0,1,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,1,3,1,1,5,0,2,0,0,0,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,0,1,0,1,2,1,0,1,2,1,1,0,1,2,2,2,1,1,0,0,2,1
232,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,3,1,1,5,0,2,2,1,0,1,2,2,1,2,2,2,0,0,2,1,0,0,2,1,0,0,1,2,0,1,2,0,2,0,2,2,2,1,1,2,2,1,2,0,2,2,2
233,0,0,2,2,2,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,5,5,4,0,2,2,2,1,1,2,2,2,0,0,1,1,2,2,0,2,2,0,2,1,0,1,0,0,2,0,2,0,1,1,1,2,0,1,0,2,0,0,0,0,1,2
234,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,2,4,5,5,0,0,2,0,0,1,1,2,1,1,0,2,2,0,0,1,1,0,0,1,1,0,1,2,1,0,0,2,1,2,0,0,2,2,2,0,1,2,1,2,0,0,0,2
235,0,1,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,3,0,4,2,7,1,0,1,0,0,0,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,1,2,0,1,0,1,2,0,0,0,0,0,2,1,1,1,1,2,1,0
236,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,2,1,0,3,2,1,0,0,2,2,0,1,2,2,1,1,1,1,0,1,2,2,1,1,0,2,0,2,1,2,0,0,0,2,2,2,0,2,1,0,2,1,0,2,2,1,1,0
237,0,0,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,5,5,4,0,2,1,2,0,1,0,1,1,1,2,1,0,2,2,2,1,2,0,1,0,1,0,0,2,1,2,1,2,1,0,1,1,1,0,2,2,2,2,1,2,2,1
238,0,0,2,2,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,3,1,1,4,0,2,0,2,1,0,0,0,0,0,0,2,2,0,0,0,1,2,1,0,0,0,2,0,2,0,0,0,0,2,1,1,0,2,1,2,0,1,2,1,1,1,1
239,0,0,0,1,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,2,3,4,6,0,1,2,0,0,0,0,0,0,2,0,2,0,1,1,0,0,1,1,0,2,0,2,2,1,2,0,0,1,1,2,0,1,2,1,0,0,2,2,1,0,1,1
240,0,0,2,2,2,5,5,1,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,2,2,3,4,6,0,1,2,0,2,1,1,0,1,2,2,1,1,2,2,0,0,1,1,1,1,2,2,1,2,0,0,0,2,0,0,2,2,1,0,0,2,1,0,0,2,2,0
