,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,average_model,optimal_clustering
0,0.4861267605633803,0.5365492957746479,0.5394718309859154,0.523661971830986,0.5225352112676056,0.5220070422535211,0.5225352112676056,0.5220070422535211,0.4861267605633803,0.4861267605633803,0.4861267605633803,0.4861267605633803,0.4861267605633803,0.4861267605633803,0.4861267605633803,0.4861267605633803,0.4861267605633803,0.4861267605633803,0.4909859154929577,0.5032746478873239,0.5050352112676056,0.5041549295774648,0.5012676056338028,0.49338028169014086,0.4992957746478873,0.4861267605633803,0.5386971830985916,0.540105633802817,0.5398591549295775,0.5398943661971831,0.5290492957746479,0.5290492957746479,0.5232746478873239,0.508169014084507,0.48545774647887324,0.4983098591549296,0.4990492957746479,0.4956338028169014,0.5034859154929577,0.49954225352112674,0.49827464788732395,0.5002112676056338,0.49609154929577465,0.5029577464788733,0.4997535211267606,0.49908450704225354,0.4997887323943662,0.49890845070422535,0.49834507042253523,0.49947183098591547,0.5015140845070423,0.5099895670318205,0.540105633802817
1,0.5015140845070423,0.5530633802816901,0.5465492957746478,0.5497887323943662,0.5508802816901408,0.5486619718309859,0.5476408450704225,0.543169014084507,0.5015140845070423,0.5015140845070423,0.5015140845070423,0.5015140845070423,0.5015140845070423,0.5015140845070423,0.5015140845070423,0.5015140845070423,0.5015140845070423,0.5015140845070423,0.5301408450704226,0.5001056338028169,0.5123591549295775,0.4866197183098592,0.4833098591549296,0.4922887323943662,0.49338028169014086,0.5015140845070423,0.5579577464788732,0.5556338028169014,0.5548239436619719,0.5542253521126761,0.5375704225352113,0.5371126760563381,0.5437323943661971,0.49190140845070424,0.4919718309859155,0.4998943661971831,0.5062323943661972,0.49503521126760563,0.5038732394366198,0.4941901408450704,0.501443661971831,0.5025352112676056,0.5072887323943662,0.5041197183098591,0.4954929577464789,0.4987676056338028,0.5005281690140845,0.5052112676056338,0.5034154929577465,0.5002464788732395,0.49785211267605634,0.5252347417840376,0.5579577464788732
2,0.48172535211267603,0.5656690140845071,0.5634507042253522,0.5506338028169014,0.5526408450704225,0.5517605633802817,0.5507394366197184,0.5490845070422535,0.48172535211267603,0.48172535211267603,0.48172535211267603,0.48172535211267603,0.48172535211267603,0.48172535211267603,0.48172535211267603,0.48172535211267603,0.48172535211267603,0.48172535211267603,0.5341549295774648,0.49922535211267605,0.5177112676056338,0.5164788732394366,0.5088380281690141,0.5012323943661972,0.5113380281690141,0.48172535211267603,0.5679577464788732,0.5685915492957746,0.5682042253521127,0.5678873239436619,0.5308450704225353,0.5308450704225353,0.5195070422535212,0.5061267605633802,0.4762676056338028,0.49971830985915494,0.4986267605633803,0.5076056338028169,0.49383802816901406,0.5042957746478873,0.5000352112676056,0.4925,0.4922535211267606,0.5046126760563381,0.4998943661971831,0.5040140845070422,0.4987323943661972,0.5025352112676056,0.49848591549295773,0.498943661971831,0.5000704225352113,0.5192292644757432,0.5685915492957746
3,0.47788732394366196,0.5364788732394367,0.5486971830985915,0.5367605633802817,0.5376760563380282,0.5412323943661972,0.5084154929577465,0.5263732394366197,0.47788732394366196,0.47788732394366196,0.47788732394366196,0.47788732394366196,0.47788732394366196,0.47788732394366196,0.47788732394366196,0.47788732394366196,0.47788732394366196,0.47788732394366196,0.48570422535211266,0.5016197183098592,0.4912323943661972,0.5132042253521126,0.5079929577464789,0.5098943661971831,0.5096830985915493,0.47788732394366196,0.5363732394366197,0.5484507042253521,0.5458450704225352,0.5459507042253521,0.5457394366197184,0.5422535211267606,0.5425352112676056,0.5039436619718309,0.4794718309859155,0.4970070422535211,0.499612676056338,0.5032042253521126,0.5061971830985915,0.4975,0.4982042253521127,0.5003169014084508,0.5068661971830986,0.4929225352112676,0.4997535211267606,0.5071830985915493,0.49880281690140843,0.4990492957746479,0.49584507042253523,0.49577464788732395,0.5032746478873239,0.5104799165362546,0.5486971830985915
4,0.5057394366197183,0.554330985915493,0.5426056338028169,0.5470422535211268,0.5468661971830986,0.5442253521126761,0.5432042253521127,0.5387323943661971,0.5057394366197183,0.5057394366197183,0.5057394366197183,0.5057394366197183,0.5057394366197183,0.5057394366197183,0.5057394366197183,0.5057394366197183,0.5057394366197183,0.5057394366197183,0.5309859154929577,0.4987676056338028,0.5133450704225352,0.5005633802816901,0.49,0.49338028169014086,0.493556338028169,0.5057394366197183,0.5588028169014084,0.5505633802816902,0.5498943661971831,0.5490140845070423,0.5326408450704225,0.5325352112676056,0.5384507042253521,0.4926056338028169,0.49584507042253523,0.5013732394366197,0.4959154929577465,0.4911619718309859,0.49721830985915494,0.49285211267605633,0.497112676056338,0.4981338028169014,0.4947887323943662,0.5059507042253522,0.5017957746478873,0.5017957746478873,0.49940140845070424,0.5037323943661972,0.49584507042253523,0.49559859154929575,0.4982394366197183,0.5252034428794992,0.5588028169014084
5,0.4893661971830986,0.5401408450704225,0.5456690140845071,0.5311971830985915,0.5314788732394367,0.5384154929577465,0.5378521126760564,0.5172887323943662,0.4893661971830986,0.4893661971830986,0.4893661971830986,0.4893661971830986,0.4893661971830986,0.4893661971830986,0.4893661971830986,0.4893661971830986,0.4893661971830986,0.4893661971830986,0.5144718309859155,0.4941197183098592,0.5145774647887323,0.5022535211267606,0.5008098591549296,0.5051760563380282,0.504225352112676,0.4893661971830986,0.5400352112676057,0.5451408450704225,0.5421830985915493,0.542218309859155,0.5424295774647887,0.5392253521126761,0.5395774647887324,0.48151408450704225,0.48933098591549296,0.5050704225352113,0.5001408450704226,0.49901408450704227,0.4987676056338028,0.4923943661971831,0.49471830985915494,0.5004225352112676,0.4967605633802817,0.5093661971830986,0.49658450704225354,0.5010563380281691,0.4948943661971831,0.5034154929577465,0.5034859154929577,0.5020070422535211,0.5058098591549296,0.5143231611893584,0.5456690140845071
6,0.48359154929577464,0.5590140845070423,0.5572887323943662,0.5607394366197183,0.5614084507042254,0.5607394366197183,0.56,0.5558098591549295,0.48359154929577464,0.48359154929577464,0.48359154929577464,0.48359154929577464,0.48359154929577464,0.48359154929577464,0.48359154929577464,0.48359154929577464,0.48359154929577464,0.48359154929577464,0.5345422535211267,0.4986267605633803,0.5261267605633803,0.5161619718309859,0.5038732394366198,0.5052816901408451,0.5094366197183099,0.48359154929577464,0.5625,0.5646830985915493,0.5640140845070423,0.5632042253521127,0.5484507042253521,0.5479929577464788,0.556443661971831,0.4790492957746479,0.5056338028169014,0.5008450704225352,0.4931338028169014,0.49408450704225354,0.49309859154929575,0.4926760563380282,0.5,0.49577464788732395,0.5037323943661972,0.4929225352112676,0.4982042253521127,0.49852112676056337,0.5036619718309859,0.5048239436619718,0.5014084507042254,0.4991901408450704,0.4971830985915493,0.5232029212310901,0.5646830985915493
7,0.4923943661971831,0.5388732394366197,0.5439084507042253,0.527112676056338,0.5264788732394367,0.5354577464788732,0.5346830985915493,0.513169014084507,0.4923943661971831,0.4923943661971831,0.4923943661971831,0.4923943661971831,0.4923943661971831,0.4923943661971831,0.4923943661971831,0.4923943661971831,0.4923943661971831,0.4923943661971831,0.5186971830985916,0.49545774647887325,0.5126056338028169,0.4867605633802817,0.5004577464788732,0.5022183098591549,0.4989788732394366,0.4923943661971831,0.5377816901408451,0.5424647887323943,0.5397183098591549,0.539612676056338,0.539330985915493,0.5359859154929577,0.535774647887324,0.48320422535211266,0.49200704225352115,0.5070422535211268,0.5001408450704226,0.4987676056338028,0.4970070422535211,0.503556338028169,0.5001760563380282,0.49985915492957744,0.5004577464788732,0.5068309859154929,0.5046478873239436,0.49320422535211267,0.5004225352112676,0.49901408450704227,0.49485915492957744,0.49598591549295773,0.5026408450704225,0.5141444966092853,0.5439084507042253
8,0.4908450704225352,0.5349295774647888,0.5395422535211267,0.5258450704225353,0.5262676056338028,0.5326408450704225,0.5320774647887324,0.5148239436619718,0.4908450704225352,0.4908450704225352,0.4908450704225352,0.4908450704225352,0.4908450704225352,0.4908450704225352,0.4908450704225352,0.4908450704225352,0.4908450704225352,0.4908450704225352,0.5139084507042253,0.5022887323943662,0.5041549295774648,0.48838028169014086,0.4970774647887324,0.49007042253521127,0.49732394366197186,0.4908450704225352,0.5344718309859154,0.5395774647887324,0.5371126760563381,0.5370070422535211,0.536725352112676,0.5337323943661972,0.5342253521126761,0.48045774647887324,0.4913028169014084,0.5044366197183099,0.49566901408450703,0.5017957746478873,0.4982042253521127,0.4950704225352113,0.5020070422535211,0.5008098591549296,0.4911267605633803,0.4934859154929577,0.4970070422535211,0.5039436619718309,0.4981338028169014,0.5008802816901409,0.4971830985915493,0.49964788732394366,0.5044014084507042,0.5122235263432446,0.5395774647887324
9,0.47496478873239434,0.5432042253521127,0.5519014084507042,0.539612676056338,0.5415845070422535,0.5467605633802817,0.545281690140845,0.5303521126760563,0.47496478873239434,0.47496478873239434,0.47496478873239434,0.47496478873239434,0.47496478873239434,0.47496478873239434,0.47496478873239434,0.47496478873239434,0.47496478873239434,0.47496478873239434,0.5154929577464789,0.5030281690140845,0.5215845070422536,0.5073239436619719,0.4858450704225352,0.5029225352112676,0.5162323943661972,0.47496478873239434,0.5411971830985915,0.5503169014084507,0.5505985915492958,0.550774647887324,0.5504929577464789,0.5481338028169014,0.5480633802816901,0.5075352112676056,0.4754929577464789,0.4949295774647887,0.49954225352112674,0.5044366197183099,0.5015845070422535,0.4979929577464789,0.5036619718309859,0.4939788732394366,0.5051408450704226,0.49288732394366197,0.4966197183098592,0.5041197183098591,0.49598591549295773,0.5020422535211267,0.4934154929577465,0.4998943661971831,0.49552816901408453,0.5128116849243609,0.5519014084507042
