,abilities
kmeans_n_clusters_1,0.4996749
kmeans_n_clusters_2,0.53151965
kmeans_n_clusters_3,0.54470736
kmeans_n_clusters_4,0.53061295
kmeans_n_clusters_5,0.5303837
kmeans_n_clusters_6,0.51201
kmeans_n_clusters_7,0.51870996
kmeans_n_clusters_8,0.4899287
dbscan_eps_0_1_min_samples_2,0.4996749
dbscan_eps_0_2_min_samples_2,0.4996749
dbscan_eps_0_3_min_samples_2,0.4996749
dbscan_eps_0_4_min_samples_2,0.4996749
dbscan_eps_0_5_min_samples_2,0.4996749
dbscan_eps_0_6_min_samples_2,0.4996749
dbscan_eps_0_7_min_samples_2,0.4996749
dbscan_eps_0_8_min_samples_2,0.4996749
dbscan_eps_0_9_min_samples_2,0.4996749
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4996749
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.48568255
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4705365
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.47098044
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.47040278
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4607572
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.44743174
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.45116737
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4996749
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5375265
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.54471314
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.53872937
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5228057
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5096313
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49739072
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49193856
mean_shift_,0.49919498
optics_,0.49758428
random_model_n1,0.46454835
average_model,0.50127715
optimal_clustering,0.5484763
