,abilities
kmeans_n_clusters_1,0.38332725
kmeans_n_clusters_2,0.5163374
kmeans_n_clusters_3,0.54637635
kmeans_n_clusters_4,0.5483516
kmeans_n_clusters_5,0.5545116
kmeans_n_clusters_6,0.55507606
kmeans_n_clusters_7,0.5535977
kmeans_n_clusters_8,0.55653685
dbscan_eps_0_1_min_samples_2,0.38690186
dbscan_eps_0_2_min_samples_2,0.46561378
dbscan_eps_0_3_min_samples_2,0.5270836
dbscan_eps_0_4_min_samples_2,0.5447312
dbscan_eps_0_5_min_samples_2,0.5369955
dbscan_eps_0_6_min_samples_2,0.52899086
dbscan_eps_0_7_min_samples_2,0.52163154
dbscan_eps_0_8_min_samples_2,0.5208983
dbscan_eps_0_9_min_samples_2,0.5208983
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.38332725
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5163374
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5470246
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.54784995
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.55265534
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.55491024
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5565825
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5554934
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.38332725
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5163374
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.54522496
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.54901624
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5552718
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.55571324
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.555399
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5555918
mean_shift_,0.5163374
optics_,0.4651227
random_model_n1,0.49285078
random_model_n2,0.49197197
random_model_n3,0.49117634
random_model_n4,0.4916005
random_model_n5,0.49258927
random_model_n6,0.4933455
random_model_n7,0.49350977
random_model_n8,0.494029
random_model_n9,0.4916783
random_model_n10,0.49275327
random_model_n11,0.49219412
random_model_n12,0.49258673
random_model_n13,0.49301326
random_model_n14,0.49327368
random_model_n15,0.49096292
random_model_n16,0.49315655
random_model_n17,0.49214745
random_model_n18,0.4917763
random_model_n19,0.49125853
random_model_n20,0.49001843
random_model_n21,0.4945094
random_model_n22,0.49207482
random_model_n23,0.49229476
random_model_n24,0.4934789
random_model_n25,0.49252298
random_model_n26,0.4929906
random_model_n27,0.49230596
random_model_n28,0.4915944
random_model_n29,0.49262357
random_model_n30,0.49270174
random_model_n31,0.48982856
random_model_n32,0.49229014
random_model_n33,0.4925106
random_model_n34,0.4912884
random_model_n35,0.49190712
random_model_n36,0.49455416
random_model_n37,0.49361584
random_model_n38,0.49101716
random_model_n39,0.49071935
random_model_n40,0.4923912
average_model,0.51804477
optimal_clustering,0.55903393
