,abilities
kmeans_n_clusters_1,0.42250684
kmeans_n_clusters_2,0.49100372
kmeans_n_clusters_3,0.51286876
kmeans_n_clusters_4,0.516612
kmeans_n_clusters_5,0.5197739
kmeans_n_clusters_6,0.52392685
kmeans_n_clusters_7,0.5240137
kmeans_n_clusters_8,0.52430546
dbscan_eps_0_1_min_samples_2,0.51866716
dbscan_eps_0_2_min_samples_2,0.51523817
dbscan_eps_0_3_min_samples_2,0.42288896
dbscan_eps_0_4_min_samples_2,0.42288896
dbscan_eps_0_5_min_samples_2,0.42288896
dbscan_eps_0_6_min_samples_2,0.42250684
dbscan_eps_0_7_min_samples_2,0.42250684
dbscan_eps_0_8_min_samples_2,0.42250684
dbscan_eps_0_9_min_samples_2,0.42250684
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42250684
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4910182
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.513414
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.51529425
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5183806
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52392834
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5236403
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5237309
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42250684
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49013817
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5150138
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51385194
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5213799
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5239304
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5237651
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5234519
mean_shift_,0.49093488
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5156657
random_model_n1,0.4871474
random_model_n2,0.4872908
random_model_n3,0.48676962
random_model_n4,0.48711187
random_model_n5,0.48701844
random_model_n6,0.48733667
random_model_n7,0.4871535
random_model_n8,0.48710588
random_model_n9,0.48751828
random_model_n10,0.48720738
random_model_n11,0.48713127
random_model_n12,0.4872092
random_model_n13,0.4871297
random_model_n14,0.4871964
random_model_n15,0.48721722
random_model_n16,0.48730814
random_model_n17,0.48731557
random_model_n18,0.48709342
random_model_n19,0.48703268
random_model_n20,0.48697218
random_model_n21,0.48695517
random_model_n22,0.486898
random_model_n23,0.48689258
random_model_n24,0.48722255
random_model_n25,0.48705044
random_model_n26,0.48722646
random_model_n27,0.4871312
random_model_n28,0.4867725
random_model_n29,0.48715287
random_model_n30,0.48723114
random_model_n31,0.4870528
random_model_n32,0.4871882
random_model_n33,0.48740044
random_model_n34,0.48748586
random_model_n35,0.4870492
random_model_n36,0.48707333
random_model_n37,0.48708913
random_model_n38,0.48692146
random_model_n39,0.48707476
random_model_n40,0.4867538
random_model_n41,0.48702407
random_model_n42,0.48719266
random_model_n43,0.48714513
random_model_n44,0.48721343
random_model_n45,0.48717308
random_model_n46,0.4869444
random_model_n47,0.48720726
random_model_n48,0.48716193
random_model_n49,0.48704568
random_model_n50,0.48732558
random_model_n51,0.48708725
random_model_n52,0.48719177
random_model_n53,0.48715734
random_model_n54,0.487076
random_model_n55,0.48709217
random_model_n56,0.4873626
average_model,0.4878803
optimal_clustering,0.5253921
