,abilities
kmeans_n_clusters_1,0.48992205
kmeans_n_clusters_2,0.53092295
kmeans_n_clusters_3,0.5468648
kmeans_n_clusters_4,0.53498673
kmeans_n_clusters_5,0.53260285
kmeans_n_clusters_6,0.52319336
kmeans_n_clusters_7,0.51016724
kmeans_n_clusters_8,0.5185693
dbscan_eps_0_1_min_samples_2,0.48992205
dbscan_eps_0_2_min_samples_2,0.48992205
dbscan_eps_0_3_min_samples_2,0.48992205
dbscan_eps_0_4_min_samples_2,0.48992205
dbscan_eps_0_5_min_samples_2,0.48992205
dbscan_eps_0_6_min_samples_2,0.48992205
dbscan_eps_0_7_min_samples_2,0.48992205
dbscan_eps_0_8_min_samples_2,0.48992205
dbscan_eps_0_9_min_samples_2,0.48992205
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.48992205
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49217135
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.48381853
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4861144
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.48672843
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4795991
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.46898147
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4727861
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.48992205
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.53466994
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.546972
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.54321885
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.53029215
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5228338
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5128638
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.50800943
mean_shift_,0.49023357
optics_,0.4946
random_model_n1,0.47831815
random_model_n2,0.47818574
random_model_n3,0.4785095
random_model_n4,0.47790527
random_model_n5,0.47796288
average_model,0.5035905
optimal_clustering,0.5489639
