,abilities
kmeans_n_clusters_1,0.41739297
kmeans_n_clusters_2,0.50581604
kmeans_n_clusters_3,0.5291941
kmeans_n_clusters_4,0.53209096
kmeans_n_clusters_5,0.529904
kmeans_n_clusters_6,0.52869606
kmeans_n_clusters_7,0.52762705
kmeans_n_clusters_8,0.52764845
dbscan_eps_0_1_min_samples_2,0.5210342
dbscan_eps_0_2_min_samples_2,0.52826864
dbscan_eps_0_3_min_samples_2,0.42280638
dbscan_eps_0_4_min_samples_2,0.41950923
dbscan_eps_0_5_min_samples_2,0.41840038
dbscan_eps_0_6_min_samples_2,0.41840038
dbscan_eps_0_7_min_samples_2,0.41739297
dbscan_eps_0_8_min_samples_2,0.41739297
dbscan_eps_0_9_min_samples_2,0.41739297
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.41739297
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.50605786
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.52941334
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5321163
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.52767074
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.531011
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.52655226
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5262896
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.41739297
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5054116
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52920973
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5227863
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5144731
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51874465
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51524216
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51040506
mean_shift_,0.52981806
optics_,0.4655528
random_model_n1,0.467889
random_model_n2,0.46806967
random_model_n3,0.46780494
random_model_n4,0.46814677
random_model_n5,0.46837556
random_model_n6,0.46786228
random_model_n7,0.46801004
random_model_n8,0.4678597
random_model_n9,0.46779138
random_model_n10,0.4682161
random_model_n11,0.46824032
random_model_n12,0.46810666
random_model_n13,0.4677079
random_model_n14,0.46795812
random_model_n15,0.46791646
random_model_n16,0.46806425
random_model_n17,0.46779394
random_model_n18,0.46815243
random_model_n19,0.46799532
random_model_n20,0.46788886
random_model_n21,0.46793994
random_model_n22,0.46785706
random_model_n23,0.46788785
average_model,0.4838121
optimal_clustering,0.5333096
