,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38
165,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,0,0,2,1,1,2,1,2,0,1,2,2,0,2,0,1,2,1,2,0,1,2,0,2,2,0,1,2,2,0,2,1,2,1,1,2,2
166,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,6,1,2,0,2,0,0,0,2,2,1,2,2,0,0,0,1,2,1,2,2,1,1,2,1,0,2,1,0,0,2,1,2,2,1,1,1,0,2,0,0
167,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,2,1,1,0,2,1,2,0,0,1,1,2,1,1,0,2,1,2,2,1,0,0,1,2,0,2,2,0,1,2,1,1,1,0,0,0,2,1
168,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,1,0,0,0,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,0,1,2,2,1,2,0,2,2,0,0,2,1,1,1,2,2,2
169,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,1,0,0,0,2,0,2,0,1,1,1,1,1,0,2,1,0,2,0,2,0,2,0,1,0,2,0,2,2,2,2,1,2,2,0,1,0
170,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,2,1,2,2,0,2,1,1,0,1,1,0,1,0,2,2,0,2,2,2,0,2,2,0,1,0,0,2,0,2,0,0,0,1,0,2,2
171,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,2,2,1,2,0,0,1,2,0,1,1,1,1,0,0,2,0,1,1,0,0,1,1,0,2,1,1,1,2,2,2,0,2,0,2,2
172,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,6,1,2,2,0,2,2,2,2,1,2,0,1,0,0,2,0,1,1,0,2,2,2,1,0,0,2,0,0,0,0,2,0,1,2,0,2,1,1,0,1
173,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,2,1,1,2,2,0,0,2,1,0,2,0,1,0,1,0,2,2,0,2,1,1,0,2,0,1,1,1,0,2,2,1,2,1,2,2,1
174,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,0,0,1,2,2,0,0,0,1,1,0,1,2,0,1,2,2,2,1,2,0,2,0,1,0,0,1,0,0,0,0,1,0,2,0,2
175,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,2,2,1,1,1,2,0,2,0,2,0,0,0,0,2,1,1,1,2,0,0,0,0,1,0,2,0,1,1,1,2,2,1,2,1,2,0
176,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,1,1,2,0,0,0,2,2,1,2,1,0,2,2,1,1,1,2,2,2,1,2,2,0,2,1,0,2,0,0,2,2,1,1,0,2,0
177,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,3,0,0,5,2,1,2,0,2,0,2,1,1,1,2,1,2,2,0,2,1,1,0,0,2,1,2,2,2,1,2,2,0,0,2,0,2,0,2,0,2,2,2,0,2
178,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,2,1,2,2,0,2,1,0,1,0,0,0,2,2,2,1,1,1,0,1,1,0,1,1,1,1,0,2,1,0,1,1,2,0,0,2,1,1
179,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,1,2,0,2,2,1,2,1,0,1,2,2,1,2,1,2,1,1,1,2,2,0,0,2,0,2,0,1,0,2,1,2,2,2,0,0,1,0
180,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,1,0,1,3,3,1,3,1,2,1,1,1,1,1,1,2,2,2,0,0,0,2,0,2,1,2,2,1,2,0,1,0,1,2,0,1,0,2,1,1,1,1,0,0,2,1,0
181,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,1,1,2,2,2,2,4,0,1,2,0,0,2,0,0,1,2,1,1,1,2,0,2,0,1,1,2,0,0,1,1,2,0,1,1,2,1,1,0,1,0,1,1,2,1,0,0
182,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,2,0,0,2,0,2,2,2,2,2,0,2,2,0,2,1,0,0,0,2,1,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0
183,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,0,2,0,1,1,2,1,0,2,0,2,2,2,2,1,1,2,1,1,2,1,2,0
184,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,0,2,0,1,0,2,1,1,2,0,1,0,2,1,2,1,0,2,2,0,1,1,1,2,2,2,2,0,2,2,0,1,2,1,2,0,1,2
185,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,2,2,0,2,0,1,0,1,2,0,0,2,0,1,1,2,1,0,1,2,0,2,2,2,2,0,2,2,1,2,1,1,0,2,0,2,2,1
186,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,0,1,0,0,2,2,0,2,0,2,1,1,1,0,1,1,0,1,0,2,2,2,1,2,1,0,0,0,1,0,0,1,0,2,1,2,2,2
187,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,1,1,2,2,2,1,0,2,2,1,0,0,1,1,2,1,2,1,2,0,1,2,2,2,2,1,1,0,0,2,0,0,1,1,1,2,2
188,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,2,1,2,0,1,0,1,2,0,0,1,0,2,0,2,1,1,2,2,0,2,0,2,0,0,0,1,1,2,1,2,0,1,1,1,2,2
189,0,1,2,0,2,3,1,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,2,1,2,1,2,2,1,2,1,1,0,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,0,2,0,1,1,1,1,0,2,1
190,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,2,4,0,1,2,0,0,1,2,2,0,2,0,1,1,0,0,2,1,1,2,0,1,1,2,2,0,2,1,0,0,2,2,0,1,1,0,1,2,0,1,2
191,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,2,2,1,2,1,1,0,2,0,0,0,1,2,0,0,2,2,1,0,2,2,1,1,0,2,2,1,2,0,1,0,0,2,0,1,0,0,2
192,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,2,2,1,2,2,1,2,1,1,0,1,0,2,2,0,1,1,1,1,1,1,2,0,0,2,0,1,1,0,1,2,2,2,2,0,2,2,1
193,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,2,4,0,1,1,1,1,1,2,2,1,0,1,1,1,2,0,0,1,0,2,1,1,2,1,2,1,2,0,2,0,0,2,2,0,0,2,1,0,2,0,0
194,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,1,0,1,2,2,2,2,2,0,2,0,0,1,2,0,1,0,0,0,0,2,1,2,0,0,2,2,0,1,0,2,0,2,2,0,2,0,2
195,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,2,1,2,2,2,0,1,1,1,2,0,2,0,1,2,0,0,1,0,2,2,1,2,0,0,0,1,2,1,1,1,0,2,1,1,1
196,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,1,1,2,1,1,2,0,1,1,0,2,0,0,2,2,2,0,2,2,1,0,2,2,2,0,0,1,2,1,0,0,0,1,1,2,0,2,2
197,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,1,0,0,0,0,1,0,0,1,1,2,1,1,2,0,0,2,0,1,1,1,1,2,1,2,2,1,1,1,1,1,1,0,1,2,0,0,0
198,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,1,0,0,1,0,0,2,0,2,1,0,2,2,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
199,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,3,0,0,5,2,1,2,2,2,0,0,1,0,0,1,0,2,1,0,2,1,2,1,1,2,1,0,2,2,2,1,2,2,2,1,0,2,1,2,2,1,1,2,2,0
200,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,6,1,0,1,2,1,0,2,1,1,0,1,2,2,2,2,2,2,1,1,1,0,0,0,2,0,1,2,0,2,1,2,2,0,2,0,1,0,0,0,1,2
201,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,3,1,2,2,2,2,0,2,2,0,2,2,2,2,0,2,1,1,2,1,2,0,0,1,1,2,0,1,2,0,0,0,1,2,0,1,1,2,1,1,0
202,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,0,2,0,1,1,0,0,1,2,1,1,2,0,1,0,1,0,0,2,2,0,1,1,2,1,1,2,2,2,1,2,1,0,2,0,2,1
203,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,1,1,2,2,0,0,2,2,0,2,1,1,1,1,2,0,0,0,0,0,1,1,0,1,2,2,2,2,1,1,0,2,0,1,0,2,0,1
204,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,1,1,0,1,2,2,2,0,1,1,1,0,0,0,1,1,0,2,0,0,1,1,1,1,1,1,0,0,1,0,2,1,2,1,2,0,2,0
205,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,2,1,0,0,2,1,1,1,1,0,1,2,1,2,2,0,0,1,0,0,2,1,2,1,0
206,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,1,2,0,1,1,2,0,2,0,0,1,1,0,0,0,0,0,1,2,1,1,0,2,1,1,1,0
207,0,1,0,2,1,2,2,2,-1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,2,0,1,0,0,2,0,0,1,2,2,0,1,2,2,2,2,1,1,0,0,0,0,0,0,0,2,2,2,1,1,2,1,0,1,1,0,2
208,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,0,0,0,2,1,1,0,0,2,2,0,0,0,2,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,0,1,2,2,1,0
209,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,0,0,2,0,0,0,0,1,1,1,2,0,1,0,2,0,0,0,2,2,1,0,2,0,1,0,0,1,0,1,0,2,1,2,1,0,1
210,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,6,1,2,0,2,0,2,2,1,0,1,1,0,0,0,2,2,2,0,1,1,0,1,1,1,0,0,2,2,1,0,1,0,2,0,0,1,0,0,2,1
211,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,1,1,1,2,1,0,1,2,0,1,1,2,0,0,2,0,0,1,0,2,0,0,2,1,2,2,1,1,1,0,0,0,0,0,2,1,2,2
212,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,1,1,0,2,1,1,1,0,1,2,2,2,2,2,1,2,1,0,1,1,1,2,2,1,1,0,2,0,1,1,1,2,0,0,1,2,2,2
213,0,1,0,3,1,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,1,0,1,3,3,1,3,1,2,0,2,2,1,1,1,2,0,0,2,1,1,2,2,1,1,0,2,1,2,2,2,0,0,2,2,1,2,0,0,1,1,1,1,0,1,1,0
214,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,0,0,2,0,2,2,1,1,2,2,1,1,0,2,0,0,1,0,2,1,1,1,2,2,2,2,1,1,0,1,2,2,2,0,0,2,2,1
215,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,1,2,2,1,1,1,2,0,0,0,1,1,0,2,1,0,1,2,2,1,2,1,2,1,2,1,1,1,2,0,2,1,2,2,1,1,1,0
216,0,1,0,3,3,4,3,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,3,0,0,5,2,1,2,1,2,1,2,1,0,2,0,2,0,2,1,1,1,1,1,2,2,0,0,2,1,0,1,0,1,0,1,1,1,2,1,1,0,0,0,2,0
217,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,2,2,1,2,0,2,0,1,0,2,0,0,1,2,1,0,2,1,0,2,0,0,2,1,1,2,1,2,0,2,0,0,0,1,2,2,1
218,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,0,0,1,2,0,1,0,2,2,2,2,2,0,0,2,0,1,2,1,2,2,1,1,1,2,0,0,2,0,2,1,1,2,0,2,1,0,1
219,0,1,0,3,3,4,3,4,-1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,1,0,3,0,0,5,2,1,2,0,1,0,1,0,0,1,1,2,0,2,0,2,0,0,1,0,0,2,0,0,0,0,2,0,1,0,1,0,1,1,1,2,0,2,2,2,1
220,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,2,1,2,0,2,0,1,1,1,0,0,1,1,0,2,1,1,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,2,2,2,2,2
221,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,0,2,0,0,0,2,0,0,0,2,1,2,2,1,0,2,1,0,2,2,0,0,1,0,1,0,1,2,0,1,2,0,1,1,2,2,2,0
222,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,1,0,1,1,2,2,0,1,0,2,2,0,1,2,2,1,2,0,1,0,1,0,2,0,1,1,1,0,0,0,1,2,2,2,2,1
223,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,1,0,1,2,1,1,2,0,2,1,0,0,2,2,0,1,2,1,0,2,1,1,1,1,2,2,0,0,1,2,1,2,2,0,2,2,2,1
224,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,0,0,1,2,2,1,0,1,1,2,1,0,1,2,0,2,0,0,2,2,2,2,2,0,1,1,1,1,2,0,1,1,2,0,0,2,2,1
225,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,0,0,0,2,1,2,0,2,1,1,2,2,0,1,1,0,2,2,1,0,0,0,2,0,1,0,0,2,2,1,0,1,2,0,0,2,0
226,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,1,2,2,0,0,2,0,0,2,0,1,2,1,1,1,2,1,1,1,1,0,1,0,2,0,0,2,0,2,2,2,0,2,1,1,1,0,0
227,0,1,2,0,2,1,4,7,-1,-1,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,1,1,2,1,1,2,0,0,2,0,0,2,0,2,1,1,2,0,1,0,2,0,0,1,1,1,1,0,2,0,0,2,2,2,0,0,1,0
228,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,1,0,2,2,2,0,1,0,0,0,2,2,2,1,2,1,1,0,0,0,1,0,0,0,2,0,2,2,2,1,1,1,2,2,2,0,2
229,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,2,1,2,1,2,1,0,2,0,2,1,2,2,1,0,0,1,2,2,2,2,0,2,0,2,1,0,2,0,0,1,2,1,2,0,1,0,2
230,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,1,0,1,2,0,0,1,0,1,0,0,1,2,1,1,2,1,0,2,0,1,0,2,2,0,0,0,0,1,2,1,1,2,2,0,1,1,0
231,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,0,0,2,1,0,0,0,1,1,2,0,1,0,2,2,2,0,0,2,0,2,1,1,2,0,0,0,1,2,2,1,2,1,1,1,2,1,2
232,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,1,1,2,2,0,1,2,0,2,1,2,0,2,2,1,2,1,2,2,0,0,1,1,0,2,1,0,2,1,1,2,2,0,0,2,1,1,0
233,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,3,0,0,5,2,1,2,1,0,2,0,0,2,1,2,1,2,2,2,1,1,0,1,0,2,1,2,2,0,1,0,1,2,0,0,2,1,0,0,1,2,1,1,0,1
234,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,3,1,2,2,0,2,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,0,0,0,2,0,0,1,1,0,0,0,2,1,2,1,0,2,2,0,2
235,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,6,1,2,0,0,2,0,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,0,0,1,0,0,1,2,1,0,2,2,0,2,2,1,0,2
236,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,2,0,1,0,0,0,2,0,2,1,1,0,2,1,2,2,1,1,0,0,2,2,0,0,0,2,1,1,2,1,2,1,0,2,0,1,0,0
237,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,0,0,2,2,1,1,2,0,0,1,0,1,0,0,1,2,0,0,2,0,2,2,0,1,0,0,2,1,0,2,0,2,2,1,2,1,1,0
238,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,1,0,2,0,2,0,1,2,2,0,0,0,0,2,2,0,1,0,1,1,1,2,0,1,1,0,0,1,2,2,2,2,1,2,2,1,0
239,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,6,1,2,2,0,2,0,2,1,1,2,0,0,1,2,0,1,1,2,1,2,0,1,2,1,1,1,0,1,1,1,2,1,0,0,0,1,1,1,1,0
240,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,2,0,1,2,1,2,2,2,2,2,0,1,2,1,2,1,1,0,0,0,1,0,2,0,1,1,1,1,2,1,1,2,1,2,0,1,0
241,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,0,1,0,0,2,0,2,1,0,0,1,1,2,1,0,2,0,1,0,0,1,0,1,0,0,1,0,1,2,2,2,0,1,0,1,2,2
242,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,2,0,0,1,0,1,1,1,2,1,2,2,0,0,1,2,2,0,2,2,1,0,0,1,0,1,1,1,1,0,0,2,0,0,0,1,1
243,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,0,0,1,2,2,2,1,1,2,0,0,0,0,2,2,0,1,0,2,2,0,2,0,1,0,1,0,2,0,0,2,0,0,0,2,2,1,1
244,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,1,1,2,1,4,4,7,0,1,0,1,2,2,1,0,2,0,0,2,0,0,1,0,1,0,0,2,2,1,0,2,0,2,1,1,2,0,2,1,0,2,1,1,2,1,2,0
245,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,2,0,0,2,2,1,0,2,1,2,1,2,1,1,0,0,2,0,2,2,0,0,2,2,1,1,1,0,2,1,0,0,1,0,0,1,1,0
246,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,2,1,0,1,0,2,2,1,0,0,1,1,1,2,0,1,2,0,0,0,2,0,2,2,1,0,1,0,0,0,1,0,0,2,1,0,2
247,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,3,1,2,2,0,1,0,2,2,2,2,2,2,2,1,1,2,0,2,2,1,1,0,2,2,2,0,0,1,2,2,2,1,0,0,1,2,2,0,2,2
248,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,3,0,0,5,2,1,2,0,1,0,1,1,1,2,1,0,2,1,0,2,0,1,2,0,1,2,0,2,2,0,1,0,0,2,1,0,0,1,1,0,1,1,1,0,1
249,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,0,0,1,1,2,0,1,2,2,2,1,0,0,2,1,2,2,1,0,2,0,0,1,2,1,2,0,1,0,1,1,0,2,0,1,1,0,1
250,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,0,2,1,0,1,2,0,0,2,0,1,0,1,0,1,1,1,2,2,0,2,0,2,0,1,1,0,1,1,0,2,2,2,1,2,2,2
