,abilities
kmeans_n_clusters_1,0.4194295
kmeans_n_clusters_2,0.50363255
kmeans_n_clusters_3,0.5271433
kmeans_n_clusters_4,0.5308469
kmeans_n_clusters_5,0.5309871
kmeans_n_clusters_6,0.5304476
kmeans_n_clusters_7,0.53038573
kmeans_n_clusters_8,0.5301243
dbscan_eps_0_1_min_samples_2,0.5238826
dbscan_eps_0_2_min_samples_2,0.52862495
dbscan_eps_0_3_min_samples_2,0.42508134
dbscan_eps_0_4_min_samples_2,0.4215817
dbscan_eps_0_5_min_samples_2,0.42040238
dbscan_eps_0_6_min_samples_2,0.42040238
dbscan_eps_0_7_min_samples_2,0.4194295
dbscan_eps_0_8_min_samples_2,0.4194295
dbscan_eps_0_9_min_samples_2,0.4194295
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4194295
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5037098
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5274101
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.53072834
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.52890533
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5306229
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.529147
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5274314
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4194295
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5036444
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.527362
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.524139
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5191779
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5237242
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52132267
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51806223
mean_shift_,0.52783257
optics_,0.47417817
random_model_n1,0.477342
random_model_n2,0.4775021
random_model_n3,0.47804612
random_model_n4,0.47806334
random_model_n5,0.47811314
random_model_n6,0.47735468
random_model_n7,0.47807664
random_model_n8,0.47810698
random_model_n9,0.47788706
random_model_n10,0.47791693
random_model_n11,0.47780618
random_model_n12,0.47673196
random_model_n13,0.4777387
random_model_n14,0.47780067
random_model_n15,0.47791398
random_model_n16,0.4779813
random_model_n17,0.4781925
random_model_n18,0.4779305
random_model_n19,0.47778562
random_model_n20,0.4779168
random_model_n21,0.4780994
random_model_n22,0.477645
random_model_n23,0.478029
random_model_n24,0.4781522
random_model_n25,0.4777612
random_model_n26,0.4778374
random_model_n27,0.47774675
random_model_n28,0.47781223
random_model_n29,0.47829023
random_model_n30,0.47763863
random_model_n31,0.4777757
random_model_n32,0.47756165
random_model_n33,0.47798
random_model_n34,0.47778815
average_model,0.48608735
optimal_clustering,0.5322242
