,abilities
kmeans_n_clusters_1,0.34098655
kmeans_n_clusters_2,0.4848129
kmeans_n_clusters_3,0.5254723
kmeans_n_clusters_4,0.52137744
kmeans_n_clusters_5,0.5143567
kmeans_n_clusters_6,0.50757504
kmeans_n_clusters_7,0.50471884
kmeans_n_clusters_8,0.50067043
dbscan_eps_0_1_min_samples_2,0.5225717
dbscan_eps_0_2_min_samples_2,0.5253086
dbscan_eps_0_3_min_samples_2,0.5254723
dbscan_eps_0_4_min_samples_2,0.5254723
dbscan_eps_0_5_min_samples_2,0.4848129
dbscan_eps_0_6_min_samples_2,0.4848129
dbscan_eps_0_7_min_samples_2,0.4848129
dbscan_eps_0_8_min_samples_2,0.4848129
dbscan_eps_0_9_min_samples_2,0.4848129
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.34098655
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4848129
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5254723
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5211349
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5146933
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4938939
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5056741
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5182682
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.34098655
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.4459794
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.47974345
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5197214
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49241382
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50893193
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5055515
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5024756
mean_shift_,0.5254723
optics_,0.41600922
random_model_n1,0.42924228
random_model_n2,0.42881247
random_model_n3,0.42914382
random_model_n4,0.42905706
random_model_n5,0.4289334
random_model_n6,0.42922267
random_model_n7,0.42873362
random_model_n8,0.42910358
random_model_n9,0.42949897
random_model_n10,0.42892385
random_model_n11,0.42885247
random_model_n12,0.4290029
random_model_n13,0.42885238
random_model_n14,0.4292038
random_model_n15,0.428985
random_model_n16,0.42879072
random_model_n17,0.42915186
random_model_n18,0.42874154
random_model_n19,0.42832386
random_model_n20,0.42867038
random_model_n21,0.42980775
average_model,0.4851548
optimal_clustering,0.52547395
