,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,average_model,optimal_clustering
0,0.44824649298597197,0.6735470941883768,0.6972945891783567,0.6936372745490982,0.6802104208416834,0.6591683366733467,0.6591683366733467,0.624749498997996,0.6090681362725451,0.6998496993987976,0.6998496993987976,0.6998496993987976,0.6998496993987976,0.44824649298597197,0.44824649298597197,0.44824649298597197,0.44824649298597197,0.44824649298597197,0.681312625250501,0.7038076152304609,0.6135771543086173,0.6850701402805611,0.6525050100200401,0.6061623246492986,0.652254509018036,0.44824649298597197,0.6998496993987976,0.6998496993987976,0.6563627254509018,0.6563627254509018,0.6748997995991984,0.6748997995991984,0.645190380761523,0.6795090180360721,0.6998496993987976,0.5051603206412826,0.5025551102204409,0.4948396793587174,0.5113226452905811,0.5121743486973948,0.49498997995991983,0.6261551674778127,0.7038076152304609
1,0.4489478957915832,0.684068136272545,0.675751503006012,0.6724949899799599,0.668687374749499,0.6655811623246493,0.6655811623246493,0.6297595190380761,0.5924849699398798,0.7015531062124248,0.7015531062124248,0.7015531062124248,0.7015531062124248,0.4489478957915832,0.4489478957915832,0.4489478957915832,0.4489478957915832,0.4489478957915832,0.6875250501002004,0.6887775551102204,0.6592184368737475,0.6603206412825652,0.6611222444889779,0.6390280561122245,0.6610721442885772,0.4489478957915832,0.7015531062124248,0.7015531062124248,0.6289078156312625,0.6289078156312625,0.6726953907815632,0.6726953907815632,0.6138276553106212,0.6880260521042084,0.7015531062124248,0.4972444889779559,0.49534068136272547,0.49504008016032064,0.512124248496994,0.48832665330661323,0.5066132264529059,0.6248582880045807,0.7015531062124248
2,0.42009018036072143,0.4248496993987976,0.5793587174348698,0.5600200400801604,0.5885771543086172,0.6440380761523046,0.6347194388777555,0.6347194388777555,0.624498997995992,0.6281563126252505,0.6284068136272545,0.6284068136272545,0.6284068136272545,0.42009018036072143,0.42009018036072143,0.42009018036072143,0.42009018036072143,0.42009018036072143,0.5678857715430862,0.6138276553106212,0.6287074148296593,0.6509018036072144,0.6487975951903807,0.6469438877755511,0.6156312625250501,0.42009018036072143,0.6284068136272545,0.655060120240481,0.655060120240481,0.6429859719438877,0.6429859719438877,0.6316132264529059,0.6316132264529059,0.560370741482966,0.6284068136272545,0.49574148296593185,0.48902805611222444,0.4999498997995992,0.5011022044088176,0.4935370741482966,0.501002004008016,0.5769710850271973,0.655060120240481
3,0.444438877755511,0.6691382765531062,0.6675851703406813,0.6797094188376753,0.6717434869739479,0.6587675350701403,0.631312625250501,0.6339178356713426,0.5311122244488978,0.6909819639278557,0.6907314629258517,0.6907314629258517,0.6907314629258517,0.444438877755511,0.444438877755511,0.444438877755511,0.444438877755511,0.444438877755511,0.6794088176352705,0.6466432865731463,0.6590681362725451,0.5750501002004008,0.6474949899799599,0.6536573146292585,0.5847194388777555,0.444438877755511,0.6907314629258517,0.657565130260521,0.657565130260521,0.6715430861723447,0.6715430861723447,0.6524549098196393,0.6524549098196393,0.6743987975951904,0.6907314629258517,0.49223446893787576,0.5015531062124249,0.5057615230460922,0.5103206412825652,0.48622244488977956,0.5059118236472946,0.6137875751503005,0.6909819639278557
4,0.4272044088176353,0.655811623246493,0.632064128256513,0.643186372745491,0.662625250501002,0.6562625250501002,0.6562625250501002,0.6392284569138277,0.6329659318637274,0.6615731462925851,0.6615731462925851,0.6615731462925851,0.6615731462925851,0.4272044088176353,0.4272044088176353,0.4272044088176353,0.4272044088176353,0.4272044088176353,0.6573647294589179,0.582565130260521,0.6763527054108216,0.666683366733467,0.6575150300601202,0.6520040080160321,0.6575150300601202,0.4272044088176353,0.6615731462925851,0.6615731462925851,0.6759018036072144,0.6759018036072144,0.6575150300601202,0.6575150300601202,0.6216432865731463,0.6584669338677355,0.6615731462925851,0.49453907815631265,0.4970440881763527,0.500250501002004,0.48567134268537077,0.48321643286573146,0.49218436873747495,0.6084798167764099,0.6763527054108216
5,0.44118236472945893,0.6795090180360721,0.685370741482966,0.6509018036072144,0.6510521042084169,0.6467935871743486,0.6264028056112224,0.6256012024048097,0.6316132264529059,0.6888276553106213,0.6882765531062124,0.6882765531062124,0.6882765531062124,0.44118236472945893,0.44118236472945893,0.44118236472945893,0.44118236472945893,0.44118236472945893,0.6885771543086172,0.6880761523046092,0.6338176352705411,0.667434869739479,0.6475450901803608,0.6467935871743486,0.6014028056112224,0.44118236472945893,0.6882765531062124,0.6352705410821643,0.6352705410821643,0.6884268537074149,0.6884268537074149,0.6211422845691382,0.6211422845691382,0.6833667334669339,0.6882765531062124,0.5080160320641283,0.5002004008016032,0.4947895791583166,0.49223446893787576,0.5155310621242485,0.4895290581162325,0.6160692814199829,0.6888276553106213
6,0.4213927855711423,0.5901803607214429,0.5554108216432866,0.6190881763527054,0.5842685370741483,0.6423346693386773,0.6286072144288577,0.6286072144288577,0.6340180360721442,0.6566132264529058,0.6566633266533066,0.6566633266533066,0.6566633266533066,0.4213927855711423,0.4213927855711423,0.4213927855711423,0.4213927855711423,0.4213927855711423,0.606062124248497,0.6017034068136272,0.6478456913827655,0.6533066132264529,0.6493987975951904,0.6456412825651303,0.6029559118236473,0.4213927855711423,0.6566633266533066,0.6689879759519038,0.6689879759519038,0.6402805611222445,0.6402805611222445,0.6237975951903808,0.6237975951903808,0.599749498997996,0.6566633266533066,0.5058617234468938,0.506062124248497,0.4975450901803607,0.5022044088176353,0.5044589178356713,0.49879759519038075,0.5898568565702834,0.6689879759519038
7,0.43617234468937877,0.48602204408817634,0.4911823647294589,0.5656813627254509,0.568186372745491,0.6170841683366733,0.6170841683366733,0.6091683366733467,0.5748496993987976,0.5782565130260521,0.5782565130260521,0.5782565130260521,0.5782565130260521,0.43617234468937877,0.43617234468937877,0.43617234468937877,0.43617234468937877,0.43617234468937877,0.4661322645290581,0.48687374749498996,0.5991983967935872,0.5809619238476954,0.6223446893787575,0.6085170340681363,0.6209919839679359,0.43617234468937877,0.5782565130260521,0.5782565130260521,0.6201402805611222,0.6201402805611222,0.6179859719438878,0.6179859719438878,0.6091683366733467,0.47715430861723446,0.5782565130260521,0.504809619238477,0.5006012024048097,0.49819639278557115,0.5004509018036072,0.5044088176352706,0.5040581162324649,0.5479387346120812,0.6223446893787575
8,0.4403306613226453,0.6801603206412825,0.6865230460921844,0.6563627254509018,0.6572144288577154,0.6542585170340681,0.6276553106212425,0.6258517034068136,0.637374749498998,0.6898797595190381,0.6892284569138276,0.6892284569138276,0.6892284569138276,0.4403306613226453,0.4403306613226453,0.4403306613226453,0.4403306613226453,0.4403306613226453,0.6885270541082165,0.6892284569138276,0.6286573146292586,0.6725951903807615,0.6550100200400801,0.6536573146292585,0.6101202404809619,0.4403306613226453,0.6892284569138276,0.6305110220440882,0.6305110220440882,0.691683366733467,0.691683366733467,0.6181863727454909,0.6181863727454909,0.6839178356713427,0.6892284569138276,0.5087675350701403,0.49824649298597196,0.5047595190380761,0.4887775551102204,0.5152805611222445,0.5086172344689379,0.6173203549957057,0.691683366733467
9,0.44729458917835674,0.6800100200400802,0.6645791583166333,0.6609218436873747,0.660120240480962,0.6600200400801604,0.6600200400801604,0.6297094188376754,0.5994488977955912,0.6981963927855711,0.6981963927855711,0.6981963927855711,0.6981963927855711,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.44729458917835674,0.6836673346693387,0.6814128256513026,0.6633767535070141,0.5848697394789579,0.6558617234468938,0.6368737474949899,0.6557114228456914,0.44729458917835674,0.6981963927855711,0.6981963927855711,0.6353707414829659,0.6353707414829659,0.6655310621242485,0.6655310621242485,0.6177855711422846,0.6839679358717435,0.6981963927855711,0.5019038076152305,0.4935871743486974,0.5067134268537075,0.4888276553106212,0.48907815631262525,0.48982965931863726,0.6199599198396794,0.6981963927855711
