,abilities
kmeans_n_clusters_1,0.41106334
kmeans_n_clusters_2,0.50361586
kmeans_n_clusters_3,0.5278375
kmeans_n_clusters_4,0.5304046
kmeans_n_clusters_5,0.5257995
kmeans_n_clusters_6,0.524667
kmeans_n_clusters_7,0.52353144
kmeans_n_clusters_8,0.52110714
dbscan_eps_0_1_min_samples_2,0.5169483
dbscan_eps_0_2_min_samples_2,0.5260456
dbscan_eps_0_3_min_samples_2,0.41655624
dbscan_eps_0_4_min_samples_2,0.4132101
dbscan_eps_0_5_min_samples_2,0.41209725
dbscan_eps_0_6_min_samples_2,0.41209725
dbscan_eps_0_7_min_samples_2,0.41106334
dbscan_eps_0_8_min_samples_2,0.41106334
dbscan_eps_0_9_min_samples_2,0.41106334
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.41106334
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.50397766
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.52809113
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.53037524
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.52418745
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52892894
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.52231383
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5231438
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.41106334
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5026644
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5278424
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5185806
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5084265
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51261646
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5086165
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.50283694
mean_shift_,0.5285856
optics_min_samples_7_xi_0_01_min_cluster_size_0_2,0.5015545
random_model_n1,0.45814937
random_model_n2,0.45814732
random_model_n3,0.45804426
random_model_n4,0.45815653
random_model_n5,0.45817387
random_model_n6,0.458579
random_model_n7,0.45842585
random_model_n8,0.4582834
random_model_n9,0.45908114
random_model_n10,0.4580789
random_model_n11,0.4581034
random_model_n12,0.4581021
random_model_n13,0.4581056
random_model_n14,0.45842794
random_model_n15,0.45831314
random_model_n16,0.45819837
random_model_n17,0.4583612
random_model_n18,0.45811725
average_model,0.48642352
optimal_clustering,0.53195494
