,abilities
dbscan_eps_0_1_min_samples_2,0.1928956
dbscan_eps_0_2_min_samples_2,0.48738232
dbscan_eps_0_3_min_samples_2,0.59549296
dbscan_eps_0_4_min_samples_2,0.64977074
dbscan_eps_0_5_min_samples_2,0.682445
dbscan_eps_0_6_min_samples_2,0.7045382
dbscan_eps_0_7_min_samples_2,0.7119265
dbscan_eps_0_8_min_samples_2,0.7265352
dbscan_eps_0_9_min_samples_2,0.1928956
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.1928956
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.1928956
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.1928956
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.19898184
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.19898184
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.21287611
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.22386752
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.25321227
kmeans_n_clusters_1,0.1928956
kmeans_n_clusters_2,0.48040098
kmeans_n_clusters_3,0.5807662
kmeans_n_clusters_4,0.63519776
kmeans_n_clusters_5,0.66833085
kmeans_n_clusters_6,0.6883416
kmeans_n_clusters_7,0.69218504
kmeans_n_clusters_8,0.71645606
mean_shift_,0.1928956
optics_,0.49082986
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5650764
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.61085385
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.6538133
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.6882497
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.7037697
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.7192782
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.1928956
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.2692191
random_model_n1,0.788367
random_model_n2,0.7881956
random_model_n3,0.7881245
random_model_n4,0.7879242
random_model_n5,0.78813607
random_model_n6,0.78801775
random_model_n7,0.7883105
random_model_n8,0.7884041
random_model_n9,0.78817916
random_model_n10,0.7882644
random_model_n11,0.788189
random_model_n12,0.7879551
random_model_n13,0.7880361
random_model_n14,0.7880435
random_model_n15,0.7879261
random_model_n16,0.7881555
random_model_n17,0.7881802
random_model_n18,0.78806853
random_model_n19,0.78821677
random_model_n20,0.7882115
random_model_n21,0.7882167
random_model_n22,0.78806615
random_model_n23,0.78780836
random_model_n24,0.7882293
random_model_n25,0.78785956
random_model_n26,0.78813267
random_model_n27,0.7881263
random_model_n28,0.78811157
random_model_n29,0.78800255
random_model_n30,0.7881628
random_model_n31,0.7879615
random_model_n32,0.7881787
random_model_n33,0.7883483
random_model_n34,0.78807807
random_model_n35,0.78805786
random_model_n36,0.7881639
random_model_n37,0.78805965
random_model_n38,0.78800255
random_model_n39,0.7881674
random_model_n40,0.7880627
random_model_n41,0.78811014
random_model_n42,0.78808933
random_model_n43,0.78809756
random_model_n44,0.7881047
random_model_n45,0.78848755
random_model_n46,0.78794074
random_model_n47,0.78778315
random_model_n48,0.7880301
random_model_n49,0.7880469
random_model_n50,0.78830546
random_model_n51,0.78826195
random_model_n52,0.78812546
random_model_n53,0.7878514
random_model_n54,0.7882061
random_model_n55,0.7881631
random_model_n56,0.78810656
random_model_n57,0.7880221
random_model_n58,0.7880364
random_model_n59,0.7881676
random_model_n60,0.78787625
random_model_n61,0.7881993
random_model_n62,0.7879096
random_model_n63,0.7878595
random_model_n64,0.78803134
average_model,0.52972364
optimal_clustering,0.7406813
