,abilities
kmeans_n_clusters_1,0.35175988
kmeans_n_clusters_2,0.4928726
kmeans_n_clusters_3,0.5434065
kmeans_n_clusters_4,0.54320663
kmeans_n_clusters_5,0.5392662
kmeans_n_clusters_6,0.53533673
kmeans_n_clusters_7,0.5325463
kmeans_n_clusters_8,0.53031594
dbscan_eps_0_1_min_samples_2,0.54182905
dbscan_eps_0_2_min_samples_2,0.5433149
dbscan_eps_0_3_min_samples_2,0.5434065
dbscan_eps_0_4_min_samples_2,0.5434065
dbscan_eps_0_5_min_samples_2,0.4928726
dbscan_eps_0_6_min_samples_2,0.4928726
dbscan_eps_0_7_min_samples_2,0.4928726
dbscan_eps_0_8_min_samples_2,0.4928726
dbscan_eps_0_9_min_samples_2,0.4928726
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.35175988
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4928726
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5434065
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5431804
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5394788
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5081853
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5270177
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5398506
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.35175988
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.4654535
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.48665747
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.54343796
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51583326
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.53625184
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.53373015
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5313854
mean_shift_,0.5434065
optics_,0.44022763
random_model_n1,0.45712796
random_model_n2,0.4573931
random_model_n3,0.4573039
random_model_n4,0.4573929
random_model_n5,0.45701954
random_model_n6,0.45750976
random_model_n7,0.45702988
random_model_n8,0.45665678
random_model_n9,0.45675159
random_model_n10,0.45776412
random_model_n11,0.45745698
random_model_n12,0.45716175
random_model_n13,0.45712098
random_model_n14,0.4570474
random_model_n15,0.4572119
random_model_n16,0.45686144
random_model_n17,0.4571565
random_model_n18,0.45693308
random_model_n19,0.4573816
random_model_n20,0.4570755
random_model_n21,0.4571421
random_model_n22,0.45726067
random_model_n23,0.45718452
random_model_n24,0.45756716
random_model_n25,0.45775667
random_model_n26,0.45720685
random_model_n27,0.4573903
random_model_n28,0.456978
random_model_n29,0.45724183
random_model_n30,0.45699912
random_model_n31,0.45673177
random_model_n32,0.45731786
random_model_n33,0.45689178
random_model_n34,0.45687076
random_model_n35,0.4568686
average_model,0.50333244
optimal_clustering,0.54462963
