,abilities
kmeans_n_clusters_1,0.41872633
kmeans_n_clusters_2,0.50484157
kmeans_n_clusters_3,0.52808106
kmeans_n_clusters_4,0.5314023
kmeans_n_clusters_5,0.5302613
kmeans_n_clusters_6,0.5295968
kmeans_n_clusters_7,0.5293651
kmeans_n_clusters_8,0.52914107
dbscan_eps_0_1_min_samples_2,0.5224386
dbscan_eps_0_2_min_samples_2,0.528368
dbscan_eps_0_3_min_samples_2,0.42427865
dbscan_eps_0_4_min_samples_2,0.42084867
dbscan_eps_0_5_min_samples_2,0.41970548
dbscan_eps_0_6_min_samples_2,0.41970548
dbscan_eps_0_7_min_samples_2,0.41872633
dbscan_eps_0_8_min_samples_2,0.41872633
dbscan_eps_0_9_min_samples_2,0.41872633
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.41872633
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5050194
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5283414
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.53139323
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5283212
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5308164
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.52807385
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5267968
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.41872633
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.50460905
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52811843
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5234927
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5169252
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5213178
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51841426
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51431876
mean_shift_,0.5287334
optics_,0.47011754
random_model_n1,0.47304803
random_model_n2,0.47306114
random_model_n3,0.47362193
random_model_n4,0.47283185
random_model_n5,0.47313222
random_model_n6,0.47288936
random_model_n7,0.47296315
random_model_n8,0.47332996
random_model_n9,0.47322267
random_model_n10,0.473272
random_model_n11,0.47306094
random_model_n12,0.47308686
random_model_n13,0.47351953
random_model_n14,0.47330564
random_model_n15,0.47311506
random_model_n16,0.47308943
random_model_n17,0.47326896
random_model_n18,0.4731725
random_model_n19,0.4730712
random_model_n20,0.4733252
random_model_n21,0.473045
random_model_n22,0.47323623
random_model_n23,0.47306424
random_model_n24,0.4730172
random_model_n25,0.4729079
random_model_n26,0.4729143
random_model_n27,0.47331873
random_model_n28,0.47308666
average_model,0.4851309
optimal_clustering,0.53256994
