,abilities
kmeans_n_clusters_1,0.45408154
kmeans_n_clusters_2,0.5010864
kmeans_n_clusters_3,0.50659305
kmeans_n_clusters_4,0.51086515
kmeans_n_clusters_5,0.50943124
kmeans_n_clusters_6,0.5096243
kmeans_n_clusters_7,0.51026964
kmeans_n_clusters_8,0.511979
dbscan_eps_0_1_min_samples_2,0.5010856
dbscan_eps_0_2_min_samples_2,0.507091
dbscan_eps_0_3_min_samples_2,0.50707656
dbscan_eps_0_4_min_samples_2,0.50707656
dbscan_eps_0_5_min_samples_2,0.50707656
dbscan_eps_0_6_min_samples_2,0.45408154
dbscan_eps_0_7_min_samples_2,0.45408154
dbscan_eps_0_8_min_samples_2,0.45408154
dbscan_eps_0_9_min_samples_2,0.45408154
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.45408154
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5013571
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5051052
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5111288
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51112336
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.513973
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51159626
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5116357
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.45408154
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.50707656
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.51269114
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51416403
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51582766
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5158664
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5142001
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5140405
mean_shift_,0.49861577
optics_,0.49379343
random_model_n1,0.47752514
random_model_n2,0.47714683
random_model_n3,0.47739846
random_model_n4,0.4771969
random_model_n5,0.47726238
random_model_n6,0.47728628
random_model_n7,0.47728488
random_model_n8,0.4771172
random_model_n9,0.47748965
random_model_n10,0.4770852
random_model_n11,0.47742108
random_model_n12,0.4773119
random_model_n13,0.47754592
random_model_n14,0.4776029
random_model_n15,0.47739732
random_model_n16,0.47754967
random_model_n17,0.47744155
random_model_n18,0.47731653
random_model_n19,0.47722077
random_model_n20,0.47707683
random_model_n21,0.47730577
random_model_n22,0.47747347
random_model_n23,0.47741622
random_model_n24,0.47737634
average_model,0.49603507
optimal_clustering,0.51857334
