,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,average_model,optimal_clustering
0,0.2220376522702104,0.5196698834572588,0.6110847439751095,0.6525602489057638,0.6789273849074513,0.6922164214523019,0.6910035331962242,0.7108579866054949,0.2220376522702104,0.2220376522702104,0.2220376522702104,0.2220376522702104,0.22383061751832517,0.22383061751832517,0.22897220903865423,0.2355112587670727,0.25148974318409534,0.2220376522702104,0.5049570215683172,0.5855086220534725,0.6391921109529083,0.661155935242314,0.6695143173548489,0.6706481042029214,0.7081158044613194,0.2220376522702104,0.5548700100195116,0.5885672098296683,0.598797658598323,0.6881295153720403,0.6802457417075357,0.7228022992142593,0.7187944945420028,0.2220376522702104,0.268812951537204,0.7629330802088277,0.7650424510889627,0.7645414755049307,0.7638295628328851,0.7634867900648632,0.7639086642408901,0.7640668670569003,0.763328587248853,0.7663344407530454,0.7635395243368666,0.7663344407530454,0.7648842482729525,0.7631967515688446,0.7663344407530454,0.7654643252649898,0.7626166745768075,0.7610610135527079,0.7628803459368243,0.7647787797289458,0.7631967515688446,0.7663344407530454,0.7608237093286927,0.7610610135527079,0.7663344407530454,0.7650424510889627,0.7629330802088277,0.7640141327848969,0.7648842482729525,0.7663344407530454,0.7663344407530454,0.7626166745768075,0.760797342192691,0.7648315140009492,0.7625639403048041,0.7628276116648209,0.7649897168169594,0.7640141327848969,0.7652006539049728,0.7609555450087011,0.7653061224489796,0.7647787797289458,0.7626694088488108,0.76375046142488,0.763407688656858,0.7648842482729525,0.7626694088488108,0.7619047619047619,0.7641196013289037,0.7649897168169594,0.7647524125929441,0.7623002689447872,0.7639086642408901,0.5528377874261964,0.7228022992142593
1,0.20716658756525866,0.5444022570268418,0.6226071824078468,0.6777408637873754,0.7144966513737278,0.7262563940304804,0.7310024785107841,0.7409692559194221,0.20716658756525866,0.20716658756525866,0.20716658756525866,0.20716658756525866,0.21064704951748142,0.21064704951748142,0.21884722881400623,0.22338237620629647,0.23672414702315034,0.20716658756525866,0.5637030005800769,0.6643199915625165,0.698359964140695,0.7011285134208722,0.7032378843010072,0.7361440700311133,0.72359331329431,0.20716658756525866,0.5165849285450614,0.5576385592996889,0.6851763961398513,0.713468333069662,0.7237515161103201,0.7211675367821547,0.7414702315034541,0.20716658756525866,0.24307862679955702,0.7776459420977694,0.7787269946738385,0.7812055054579972,0.779359805937879,0.7763539524336867,0.778937931761852,0.7775404735537625,0.7783578547698149,0.7776986763697727,0.7792543373938723,0.7812055054579972,0.7772240679217424,0.7797553129779043,0.779781680113906,0.7799135157939144,0.7799662500659178,0.778516057585825,0.779702578705901,0.7798080472499077,0.7812055054579972,0.7801771871539314,0.7812055054579972,0.7800189843379212,0.777593207825766,0.778516057585825,0.7797553129779043,0.7786742604018352,0.7812055054579972,0.7797553129779043,0.7745873543215736,0.7799135157939144,0.7781469176818014,0.7788851974898486,0.7812055054579972,0.7785687918578285,0.7783051204978115,0.776670358065707,0.7783314876338132,0.7812055054579972,0.7798080472499077,0.7795180087538891,0.779702578705901,0.7798607815219111,0.780124452881928,0.7745346200495702,0.7801771871539314,0.7788851974898486,0.7783578547698149,0.7781205505457998,0.7773822707377525,0.7769603965617254,0.7787797289458419,0.5735604032023375,0.7414702315034541
2,0.2201655856140906,0.5094658018246058,0.615171650055371,0.6549596582819174,0.680483045931551,0.6971998101566208,0.6960396561725465,0.7196909771660602,0.2201655856140906,0.2201655856140906,0.2201655856140906,0.2201655856140906,0.22169487950218847,0.22169487950218847,0.22657279966250066,0.23295364657490902,0.24919580235194852,0.2201655856140906,0.503295892000211,0.581843590149238,0.6390602752728999,0.6617096450983494,0.674234034699151,0.674313136107156,0.7134155987976586,0.2201655856140906,0.5546327057954965,0.7060328007171861,0.5959763750461425,0.696171491852555,0.686969361387966,0.7091177556293835,0.7188735959500079,0.2201655856140906,0.26620260507303695,0.7667563149290724,0.7642778041449138,0.764172335600907,0.7668090492010757,0.7645414755049307,0.7663080736170437,0.7665717449770606,0.7668090492010757,0.767125454833096,0.7671781891050994,0.7668617834730792,0.7668090492010757,0.7682065074091652,0.7669145177450826,0.7656225280809998,0.7635395243368666,0.7656752623530032,0.7671781891050994,0.766703580657069,0.7682065074091652,0.7568686389284396,0.7667563149290724,0.7658334651690133,0.7682065074091652,0.766703580657069,0.7682065074091652,0.763407688656858,0.7657807308970099,0.7651479196329695,0.7682065074091652,0.7656225280809998,0.7639086642408901,0.7667563149290724,0.7682065074091652,0.766703580657069,0.7643832726889205,0.7667563149290724,0.7643832726889205,0.7676527975531298,0.7657279966250066,0.7617992933607551,0.7682065074091652,0.7636186257448716,0.7668617834730792,0.7654115909929864,0.7661498708010336,0.7672836576491061,0.7668617834730792,0.7648578811369509,0.766703580657069,0.7656225280809998,0.7653061224489796,0.5576180515272431,0.7196909771660602
3,0.2204028898381058,0.48196487897484575,0.5791277751410642,0.610109159943047,0.6948267679164689,0.699546485260771,0.7114907978695354,0.701734957548911,0.2204028898381058,0.2204028898381058,0.2204028898381058,0.2204028898381058,0.22372514897431842,0.22372514897431842,0.23039603438274533,0.23630227284712335,0.2524389600801561,0.2204028898381058,0.5335917312661499,0.6011179665664715,0.6513737277856879,0.6832252280757264,0.6805885144755577,0.6663502610346465,0.696593366028582,0.2204028898381058,0.5156357116490007,0.5500975584032063,0.6355534461846755,0.6111638453831145,0.6740494647471391,0.6701471286188894,0.6823023783156673,0.2204028898381058,0.2581078943205189,0.7626430417128092,0.7637240942888783,0.7668881506090809,0.7652797553129779,0.7665717449770606,0.7669408848810843,0.7610610135527079,0.7620365975847704,0.765859832305015,0.766782682065074,0.7643569055529188,0.766624479249064,0.7641987027369087,0.766782682065074,0.7666772135210673,0.7665717449770606,0.7667299477930707,0.7652270210409745,0.7635922586088699,0.7613510520487264,0.7641987027369087,0.7666772135210673,0.7639350313768919,0.7641459684649053,0.76375046142488,0.76796920318515,0.766624479249064,0.7661762379370353,0.7665190107050572,0.766782682065074,0.7649897168169594,0.76796920318515,0.766624479249064,0.7630649158888362,0.7639350313768919,0.7643041712809154,0.76796920318515,0.766782682065074,0.7605864051046776,0.7665190107050572,0.7639877656488953,0.7652797553129779,0.7645678426409324,0.7665717449770606,0.766624479249064,0.7645678426409324,0.766624479249064,0.7669408848810843,0.766624479249064,0.7665717449770606,0.7663871750250488,0.766624479249064,0.5441004998037113,0.7114907978695354
4,0.2193218372620366,0.531297790434003,0.5991667985023467,0.6712281811949586,0.6923218899963086,0.7011021462848706,0.7120445077255708,0.7165532879818595,0.2193218372620366,0.2193218372620366,0.2193218372620366,0.2193218372620366,0.22274956494225598,0.22274956494225598,0.22989505879871328,0.23501028318304065,0.2501450192480093,0.2193218372620366,0.550123925539208,0.6087380688709593,0.6589938300901756,0.6603385540262616,0.6963033275325634,0.6724938037230396,0.7140220429256974,0.2193218372620366,0.5297421294099035,0.5664188155882508,0.6353161419606602,0.6175710594315246,0.6724410694510362,0.6693824816748405,0.6830142909877129,0.2193218372620366,0.2550229394083215,0.766202605073037,0.7680219374571534,0.7673627590571113,0.766782682065074,0.767547329009123,0.766624479249064,0.7667299477930707,0.7673100247851078,0.7678637346411433,0.7679164689131467,0.766202605073037,0.7653324895849812,0.7665717449770606,0.7648315140009492,0.7649633496809577,0.7636186257448716,0.7676527975531298,0.7665717449770606,0.7647524125929441,0.7648578811369509,0.7652797553129779,0.7659389337130201,0.7681274060011601,0.7684438116331804,0.7676527975531298,0.7677055318251331,0.7664399092970522,0.7664662764330539,0.767547329009123,0.7654906924009914,0.7640404999208986,0.7664135421610505,0.7669408848810843,0.7690502557612192,0.7675736961451247,0.7664135421610505,0.7664135421610505,0.7653852238569847,0.7672572905131044,0.7657543637610082,0.7676000632811264,0.7658070980330116,0.7634604229288615,0.7665190107050572,0.7664135421610505,0.7690502557612192,0.7676000632811264,0.7660971365290302,0.7664662764330539,0.764594209776934,0.764594209776934,0.767547329009123,0.5522313432981577,0.7165532879818595
5,0.2079048673733059,0.5455096767389126,0.624452881927965,0.6999947265727997,0.7023941359489533,0.7215630438221801,0.7139429415176923,0.7233032747982914,0.2079048673733059,0.2079048673733059,0.2079048673733059,0.2079048673733059,0.21143806359753203,0.21143806359753203,0.2197437114380636,0.2245952644623741,0.23973000052734272,0.2079048673733059,0.5691346305964247,0.6793492590834783,0.6990982439487423,0.7081421715973211,0.7210357011021463,0.7369614512471655,0.7344302061910035,0.2079048673733059,0.5143173548489163,0.5556346569635606,0.6903970890681854,0.7265991667985023,0.742234878447503,0.7476137741918473,0.748220218319886,0.2079048673733059,0.23669777988714866,0.7775668406897642,0.7791225017138639,0.7797553129779043,0.7777777777777778,0.7749828613615989,0.7747191900015821,0.776327585297685,0.7775141064177609,0.7804672256499499,0.7804672256499499,0.7750883299056056,0.7777777777777778,0.7739545430575331,0.7791225017138639,0.7768549280177187,0.7804672256499499,0.7789642988978537,0.7778832463217845,0.779017033169857,0.7794389073458841,0.7764330538416917,0.7791752359858672,0.7791225017138639,0.7804672256499499,0.7738490745135264,0.7791752359858672,0.7804672256499499,0.7770131308337288,0.7776195749617677,0.779280704529874,0.7761693824816749,0.7804672256499499,0.7780414491377946,0.7798607815219111,0.7799662500659178,0.7790697674418605,0.7789642988978537,0.779017033169857,0.7777777777777778,0.7791225017138639,0.7761166482096714,0.7789642988978537,0.7795443758898909,0.7777250435057744,0.777171333649739,0.7804672256499499,0.7795443758898909,0.7762748510256816,0.779017033169857,0.779017033169857,0.7777250435057744,0.7774613721457575,0.5770574666846353,0.748220218319886
6,0.1889732637240943,0.5384432842904604,0.6181775035595634,0.7037388598850393,0.7076148288772873,0.7275220165585614,0.719954648526077,0.7294204503506829,0.1889732637240943,0.1889732637240943,0.1889732637240943,0.1889732637240943,0.1923482571323103,0.1923482571323103,0.20091757633285873,0.20534725518114222,0.22201128513420873,0.1889732637240943,0.5642303433001108,0.6814586299636134,0.678953752043453,0.7165269208458577,0.7181616832779624,0.6993091810367558,0.7591889468965881,0.1889732637240943,0.5020302694721299,0.7196646100300585,0.776670358065707,0.7917259927226704,0.7917259927226704,0.7917259927226704,0.7917259927226704,0.1889732637240943,0.7918050941306756,0.7981595739070823,0.7936507936507936,0.7993988292991615,0.7979486368190687,0.7951009861308864,0.789827558930549,0.7964457100669725,0.7969203185150029,0.7925170068027211,0.7983705109950957,0.7962611401149607,0.7979486368190687,0.7993988292991615,0.7993988292991615,0.7964984443389759,0.7978959025470653,0.7967621156989928,0.7949427833148763,0.7949955175868797,0.798001371091072,0.7953646574909033,0.7970257870590096,0.7993988292991615,0.7954701260349101,0.7993988292991615,0.7993988292991615,0.7979486368190687,0.797843168275062,0.7955228603069134,0.7993988292991615,0.7922006011707008,0.7963402415229658,0.7979486368190687,0.7978959025470653,0.7966039128829826,0.7981068396350789,0.7993988292991615,0.7954701260349101,0.7984759795391024,0.7975531297790434,0.7979486368190687,0.7993988292991615,0.7979486368190687,0.7984232452670991,0.7963929757949691,0.7978959025470653,0.794547276274851,0.7970257870590096,0.7978959025470653,0.7981068396350789,0.7993988292991615,0.7993988292991615,0.6098015433563605,0.7918050941306756
7,0.21684332647787796,0.530454042081949,0.6540895427938618,0.6632916732584506,0.6984654326847017,0.7125982175816062,0.7286030691346306,0.7299477930707167,0.21684332647787796,0.21684332647787796,0.21684332647787796,0.21684332647787796,0.21984917998207035,0.21984917998207035,0.22673100247851077,0.23316458366292253,0.25019775352001267,0.21684332647787796,0.4939091915836102,0.5793650793650794,0.6269313927121236,0.6650055370985604,0.6984917998207035,0.6583346516901334,0.6908189632442124,0.21684332647787796,0.5416073406106628,0.6014080050624901,0.5867478774455519,0.6784000421874176,0.6866002214839424,0.7067974476612351,0.7195591414860518,0.21684332647787796,0.2633022201128513,0.7715287665453778,0.7628803459368243,0.7693139271212361,0.7680746717291568,0.7657807308970099,0.7623266360807889,0.7647787797289458,0.7702367768812951,0.7691557243052259,0.7689447872172125,0.7701840426092917,0.7715287665453778,0.7715287665453778,0.7703422454253019,0.7678637346411433,0.7683383430891737,0.7715287665453778,0.7676000632811264,0.7685756473131888,0.7673363919211096,0.7708695881453357,0.7715287665453778,0.7704477139693087,0.76999947265728,0.7678373675051416,0.7682856088171702,0.7672309233771027,0.7663608078890471,0.7650160839529611,0.7715287665453778,0.7680746717291568,0.7691029900332226,0.770078574065285,0.7687338501291989,0.7715287665453778,0.7688920529452091,0.770078574065285,0.7702895111532986,0.7692084585772293,0.770078574065285,0.7703949796973053,0.7715287665453778,0.7692611928492327,0.7715287665453778,0.7693139271212361,0.7715287665453778,0.7700522069292833,0.7649106154089543,0.770500448241312,0.7706059167853188,0.7673100247851078,0.7686811158571956,0.5555164931318495,0.7299477930707167
8,0.2230659705742762,0.5158993830090176,0.6138005589832832,0.6540631756578601,0.6803248431155408,0.6961978589885567,0.694984970732479,0.7158413753098138,0.2230659705742762,0.2230659705742762,0.2230659705742762,0.2230659705742762,0.22470073300638085,0.22470073300638085,0.2294204503506829,0.23590676580709805,0.25225439012814427,0.2230659705742762,0.5056161999683595,0.5850603807414438,0.6397458208089437,0.6624479249063967,0.6719664610030058,0.6719400938670042,0.7100933396614459,0.2230659705742762,0.5565838738596214,0.5845857722934135,0.5994568369983653,0.6933238411643727,0.6844908506038074,0.7052681537731371,0.7142857142857143,0.2230659705742762,0.26999947265727997,0.7641987027369087,0.7641196013289037,0.7623530032167906,0.7648578811369509,0.7653061224489796,0.7653061224489796,0.764172335600907,0.7611137478247113,0.7627748773928176,0.7612719506407214,0.7640668670569003,0.7618520276327585,0.7640141327848969,0.7623002689447872,0.7618256604967568,0.7619047619047619,0.7621156989927754,0.7621156989927754,0.764172335600907,0.7601117966566472,0.7638031956968834,0.76375046142488,0.7619047619047619,0.7625112060328008,0.7641196013289037,0.7653061224489796,0.7606655065126826,0.7555502821283552,0.7653061224489796,0.7607709750566893,0.7653061224489796,0.7629858144808311,0.7642778041449138,0.7640141327848969,0.7595053525286083,0.7637240942888783,0.7594262511206032,0.761482887728735,0.7646996783209408,0.764436006960924,0.7617465590887518,0.7626694088488108,0.7653061224489796,0.7653061224489796,0.7653061224489796,0.7636186257448716,0.7644887412329273,0.7653061224489796,0.7653061224489796,0.7628803459368243,0.7639613985128936,0.7638559299688867,0.5533817316763053,0.7158413753098138
9,0.22106206823814797,0.5177450825291356,0.5795232821810895,0.6080261561989136,0.6966461003005854,0.7034224542530191,0.7153667668617835,0.7182935189579708,0.22106206823814797,0.22106206823814797,0.22106206823814797,0.22106206823814797,0.2243843273743606,0.2243843273743606,0.23105521278278754,0.2365923113431419,0.2526762643041713,0.22106206823814797,0.5359911406423035,0.60546854400675,0.6284606866002215,0.6824605811316775,0.6818277698676369,0.6671676422506987,0.6965669988925803,0.22106206823814797,0.5216210515213837,0.5571903179876602,0.6378473870168222,0.6156198913673997,0.6766598112113063,0.6731266149870802,0.6859674102199019,0.22106206823814797,0.258186995728524,0.7635395243368666,0.7662289722090386,0.764936982544956,0.766281706481042,0.7673100247851078,0.7673100247851078,0.7612719506407214,0.7655170595369931,0.7658070980330116,0.7632758529768496,0.7653061224489796,0.7654643252649898,0.7615356220007383,0.7665453778410589,0.764515108368929,0.7666508463850656,0.7673100247851078,0.761482887728735,0.7621420661287771,0.7631703844328429,0.7634867900648632,0.7625639403048041,0.7652006539049728,0.7648315140009492,0.7647260454569424,0.7606918736486843,0.7662289722090386,0.7644623740969256,0.764515108368929,0.7649897168169594,0.7660180351210252,0.7673100247851078,0.760375468016664,0.7647787797289458,0.763328587248853,0.7632758529768496,0.765859832305015,0.7660707693930285,0.7622475346727838,0.7673100247851078,0.7646733111849391,0.7673100247851078,0.7653061224489796,0.7653061224489796,0.7635395243368666,0.7640141327848969,0.7593471497125982,0.7646733111849391,0.7631176501608395,0.7660707693930285,0.7659389337130201,0.7635395243368666,0.5469813535520438,0.7182935189579708
