,abilities
kmeans_n_clusters_1,0.47818968
kmeans_n_clusters_2,0.5100909
kmeans_n_clusters_3,0.5137533
kmeans_n_clusters_4,0.516032
kmeans_n_clusters_5,0.5142682
kmeans_n_clusters_6,0.5136594
kmeans_n_clusters_7,0.5131465
kmeans_n_clusters_8,0.51393765
dbscan_eps_0_1_min_samples_2,0.5082402
dbscan_eps_0_2_min_samples_2,0.5165708
dbscan_eps_0_3_min_samples_2,0.51658374
dbscan_eps_0_4_min_samples_2,0.51658374
dbscan_eps_0_5_min_samples_2,0.51658374
dbscan_eps_0_6_min_samples_2,0.47818968
dbscan_eps_0_7_min_samples_2,0.47818968
dbscan_eps_0_8_min_samples_2,0.47818968
dbscan_eps_0_9_min_samples_2,0.47818968
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.47818968
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5099296
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5135239
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5157575
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5158646
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.51795906
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51570165
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51588476
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.47818968
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.51658374
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.51929605
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5198198
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.52004546
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51908237
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51798546
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51787424
mean_shift_,0.50859904
optics_min_samples_7_xi_0_08_min_cluster_size_0_1,0.51658374
random_model_n1,0.49322245
random_model_n2,0.49286965
random_model_n3,0.4928231
random_model_n4,0.49312434
random_model_n5,0.4928794
random_model_n6,0.49309748
random_model_n7,0.4929
random_model_n8,0.4929964
random_model_n9,0.49277145
random_model_n10,0.4928428
random_model_n11,0.4929682
random_model_n12,0.4928842
random_model_n13,0.49278286
random_model_n14,0.49276584
random_model_n15,0.49275616
random_model_n16,0.4927994
random_model_n17,0.49300417
random_model_n18,0.49291152
random_model_n19,0.49307975
random_model_n20,0.49285877
random_model_n21,0.49280977
random_model_n22,0.49290407
random_model_n23,0.4929401
random_model_n24,0.4927553
random_model_n25,0.49304068
random_model_n26,0.49286005
random_model_n27,0.4931273
random_model_n28,0.4928919
random_model_n29,0.49314415
random_model_n30,0.4929741
random_model_n31,0.49294508
random_model_n32,0.49295667
random_model_n33,0.4927314
random_model_n34,0.49288923
random_model_n35,0.49328777
random_model_n36,0.49278066
random_model_n37,0.49316537
random_model_n38,0.49309713
random_model_n39,0.49292898
random_model_n40,0.49284557
random_model_n41,0.49294844
random_model_n42,0.49294066
random_model_n43,0.493051
random_model_n44,0.4928064
random_model_n45,0.49289897
random_model_n46,0.49287742
random_model_n47,0.49282575
random_model_n48,0.4929233
random_model_n49,0.49284
random_model_n50,0.49302056
random_model_n51,0.49325383
random_model_n52,0.4931847
random_model_n53,0.49312264
random_model_n54,0.4930055
random_model_n55,0.49284914
random_model_n56,0.49299768
random_model_n57,0.492863
random_model_n58,0.49297613
random_model_n59,0.49292955
random_model_n60,0.49294183
random_model_n61,0.49284312
random_model_n62,0.49307424
random_model_n63,0.49297613
random_model_n64,0.4928062
average_model,0.50784194
optimal_clustering,0.52204967
