,abilities
kmeans_n_clusters_1,0.39336374
kmeans_n_clusters_2,0.4682258
kmeans_n_clusters_3,0.48853078
kmeans_n_clusters_4,0.50138634
kmeans_n_clusters_5,0.5039141
kmeans_n_clusters_6,0.50424016
kmeans_n_clusters_7,0.5044179
kmeans_n_clusters_8,0.50402284
dbscan_eps_0_1_min_samples_2,0.4973879
dbscan_eps_0_2_min_samples_2,0.39336374
dbscan_eps_0_3_min_samples_2,0.39336374
dbscan_eps_0_4_min_samples_2,0.39336374
dbscan_eps_0_5_min_samples_2,0.39336374
dbscan_eps_0_6_min_samples_2,0.39336374
dbscan_eps_0_7_min_samples_2,0.39336374
dbscan_eps_0_8_min_samples_2,0.39336374
dbscan_eps_0_9_min_samples_2,0.39336374
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.39336374
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4674242
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.48859492
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.50136316
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.50306916
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5034383
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.50378615
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5039908
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.39336374
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.46419233
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.48722368
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5005674
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.50201464
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49822402
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5009153
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.50285125
mean_shift_,0.39336374
optics_,0.47536433
random_model_n1,0.48247403
random_model_n2,0.48236245
random_model_n3,0.4824616
random_model_n4,0.48240528
random_model_n5,0.48236498
random_model_n6,0.48235595
random_model_n7,0.48250088
random_model_n8,0.48254046
random_model_n9,0.48259416
random_model_n10,0.4823879
random_model_n11,0.48240545
random_model_n12,0.4825236
random_model_n13,0.48246613
random_model_n14,0.482407
random_model_n15,0.48248035
random_model_n16,0.48257905
random_model_n17,0.48251253
random_model_n18,0.48244384
random_model_n19,0.48252907
random_model_n20,0.48245588
random_model_n21,0.48245782
random_model_n22,0.48242486
average_model,0.45219675
optimal_clustering,0.50583214
