,abilities
kmeans_n_clusters_1,0.40836105
kmeans_n_clusters_2,0.5033753
kmeans_n_clusters_3,0.5279432
kmeans_n_clusters_4,0.53011143
kmeans_n_clusters_5,0.5243271
kmeans_n_clusters_6,0.52277
kmeans_n_clusters_7,0.5219517
kmeans_n_clusters_8,0.52165043
dbscan_eps_0_1_min_samples_2,0.5143252
dbscan_eps_0_2_min_samples_2,0.5247409
dbscan_eps_0_3_min_samples_2,0.41379395
dbscan_eps_0_4_min_samples_2,0.41050568
dbscan_eps_0_5_min_samples_2,0.40941873
dbscan_eps_0_6_min_samples_2,0.40941873
dbscan_eps_0_7_min_samples_2,0.40836105
dbscan_eps_0_8_min_samples_2,0.40836105
dbscan_eps_0_9_min_samples_2,0.40836105
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.40836105
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5037882
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.52818334
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5302195
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.522597
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52816105
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5197732
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.52145195
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.40836105
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.50219953
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52755785
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51656765
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5047932
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50886816
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.50437826
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4977959
mean_shift_,0.5285968
optics_min_samples_7_xi_0_01_min_cluster_size_0_2,0.4979608
random_model_n1,0.45188808
random_model_n2,0.45189422
random_model_n3,0.45181817
random_model_n4,0.45193774
random_model_n5,0.45192984
random_model_n6,0.4523193
random_model_n7,0.452157
random_model_n8,0.45205027
random_model_n9,0.4529301
random_model_n10,0.45177954
random_model_n11,0.45183977
random_model_n12,0.451836
random_model_n13,0.45182595
random_model_n14,0.45221016
random_model_n15,0.45207715
average_model,0.48435578
optimal_clustering,0.5319533
