,abilities
kmeans_n_clusters_1,0.40035716
kmeans_n_clusters_2,0.46343207
kmeans_n_clusters_3,0.48187658
kmeans_n_clusters_4,0.49272114
kmeans_n_clusters_5,0.49669945
kmeans_n_clusters_6,0.4989509
kmeans_n_clusters_7,0.50034153
kmeans_n_clusters_8,0.5013499
dbscan_eps_0_1_min_samples_2,0.5044694
dbscan_eps_0_2_min_samples_2,0.40035716
dbscan_eps_0_3_min_samples_2,0.40035716
dbscan_eps_0_4_min_samples_2,0.40035716
dbscan_eps_0_5_min_samples_2,0.40035716
dbscan_eps_0_6_min_samples_2,0.40035716
dbscan_eps_0_7_min_samples_2,0.40035716
dbscan_eps_0_8_min_samples_2,0.40035716
dbscan_eps_0_9_min_samples_2,0.40035716
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.40035716
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.46304512
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4817197
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4926933
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.4964289
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4986154
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.500052
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5013924
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.40035716
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.4614017
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.48012573
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.49223825
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49567446
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49576268
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49811754
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.50049853
mean_shift_,0.40035716
optics_min_samples_7_xi_0_05_min_cluster_size_0_1,0.40035716
random_model_n1,0.47846696
random_model_n2,0.47842363
random_model_n3,0.47835776
random_model_n4,0.47842634
random_model_n5,0.4783963
random_model_n6,0.4784133
random_model_n7,0.47840676
random_model_n8,0.4784168
random_model_n9,0.4784063
random_model_n10,0.47841483
random_model_n11,0.47845724
random_model_n12,0.47847727
random_model_n13,0.4784569
random_model_n14,0.47837248
random_model_n15,0.47839245
random_model_n16,0.478482
random_model_n17,0.47845283
random_model_n18,0.47846395
random_model_n19,0.47831762
random_model_n20,0.47834182
random_model_n21,0.47832853
random_model_n22,0.47845304
random_model_n23,0.47828555
random_model_n24,0.47841942
random_model_n25,0.4784776
random_model_n26,0.47851363
random_model_n27,0.47835663
random_model_n28,0.47837675
random_model_n29,0.47839433
random_model_n30,0.47830868
random_model_n31,0.47836465
random_model_n32,0.4784126
random_model_n33,0.47843415
random_model_n34,0.47822413
random_model_n35,0.47832182
random_model_n36,0.4784496
random_model_n37,0.4784396
random_model_n38,0.47834888
random_model_n39,0.4784917
random_model_n40,0.4783606
random_model_n41,0.4784483
random_model_n42,0.47831723
random_model_n43,0.4784116
random_model_n44,0.47848266
random_model_n45,0.47842178
random_model_n46,0.4784166
random_model_n47,0.47846428
random_model_n48,0.47836944
random_model_n49,0.47834575
random_model_n50,0.4784923
random_model_n51,0.47843322
random_model_n52,0.47838968
random_model_n53,0.47846788
random_model_n54,0.47841576
random_model_n55,0.4783772
random_model_n56,0.47850108
random_model_n57,0.4784443
random_model_n58,0.4783621
random_model_n59,0.47845653
random_model_n60,0.47834608
random_model_n61,0.47847235
random_model_n62,0.478405
random_model_n63,0.47840714
random_model_n64,0.4784327
random_model_n65,0.47837785
random_model_n66,0.47845995
random_model_n67,0.47845533
average_model,0.4567035
optimal_clustering,0.5048406
