,abilities
kmeans_n_clusters_1,0.3207646
kmeans_n_clusters_2,0.46747652
kmeans_n_clusters_3,0.5190424
kmeans_n_clusters_4,0.51299065
kmeans_n_clusters_5,0.50303185
kmeans_n_clusters_6,0.4926734
kmeans_n_clusters_7,0.48830378
kmeans_n_clusters_8,0.48362583
dbscan_eps_0_1_min_samples_2,0.5154502
dbscan_eps_0_2_min_samples_2,0.5188074
dbscan_eps_0_3_min_samples_2,0.5190424
dbscan_eps_0_4_min_samples_2,0.5190424
dbscan_eps_0_5_min_samples_2,0.46747652
dbscan_eps_0_6_min_samples_2,0.46747652
dbscan_eps_0_7_min_samples_2,0.46747652
dbscan_eps_0_8_min_samples_2,0.46747652
dbscan_eps_0_9_min_samples_2,0.46747652
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.3207646
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.46747652
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5190424
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5131088
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5029398
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.47719374
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.49241027
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5096872
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.3207646
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.43399304
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5190424
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.50998014
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5043655
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49355006
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.48896676
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.48519543
mean_shift_,0.5190424
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5190424
random_model_n1,0.4073638
random_model_n2,0.40710226
random_model_n3,0.40648687
random_model_n4,0.40702462
random_model_n5,0.40696475
random_model_n6,0.4072634
random_model_n7,0.40717304
random_model_n8,0.40698004
random_model_n9,0.40723073
random_model_n10,0.40724254
random_model_n11,0.40738657
random_model_n12,0.40714929
random_model_n13,0.40712267
random_model_n14,0.40751424
random_model_n15,0.4069976
random_model_n16,0.40702558
random_model_n17,0.407042
average_model,0.47656232
optimal_clustering,0.51904243
