,abilities
kmeans_n_clusters_1,0.38134703
kmeans_n_clusters_2,0.5162844
kmeans_n_clusters_3,0.53907704
kmeans_n_clusters_4,0.53882647
kmeans_n_clusters_5,0.5423141
kmeans_n_clusters_6,0.54063123
kmeans_n_clusters_7,0.5407133
kmeans_n_clusters_8,0.5372236
dbscan_eps_0_1_min_samples_2,0.3842386
dbscan_eps_0_2_min_samples_2,0.4569414
dbscan_eps_0_3_min_samples_2,0.50867856
dbscan_eps_0_4_min_samples_2,0.5257953
dbscan_eps_0_5_min_samples_2,0.52749455
dbscan_eps_0_6_min_samples_2,0.52439076
dbscan_eps_0_7_min_samples_2,0.52035606
dbscan_eps_0_8_min_samples_2,0.5199709
dbscan_eps_0_9_min_samples_2,0.5199709
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.38134703
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5162844
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5402379
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.53780746
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.53941303
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.53953636
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5403954
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5381062
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.38134703
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5162844
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5390987
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.54133403
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5436468
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.54206824
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5385494
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.536791
mean_shift_,0.5162844
optics_,0.45452017
random_model_n1,0.4746542
random_model_n2,0.47360018
random_model_n3,0.47375557
random_model_n4,0.47316468
random_model_n5,0.47477636
random_model_n6,0.4749807
random_model_n7,0.47572148
random_model_n8,0.47555512
random_model_n9,0.4735458
random_model_n10,0.47464198
random_model_n11,0.47396785
random_model_n12,0.47417054
random_model_n13,0.4742825
random_model_n14,0.47480673
random_model_n15,0.47294763
random_model_n16,0.47498158
random_model_n17,0.47385803
random_model_n18,0.47370288
random_model_n19,0.4732106
random_model_n20,0.47224283
random_model_n21,0.47672117
random_model_n22,0.47358268
average_model,0.5090193
optimal_clustering,0.547361
