,abilities
kmeans_n_clusters_1,0.42352206
kmeans_n_clusters_2,0.49258682
kmeans_n_clusters_3,0.51366377
kmeans_n_clusters_4,0.5170113
kmeans_n_clusters_5,0.5194771
kmeans_n_clusters_6,0.5234579
kmeans_n_clusters_7,0.5230658
kmeans_n_clusters_8,0.52348787
dbscan_eps_0_1_min_samples_2,0.51816845
dbscan_eps_0_2_min_samples_2,0.51608604
dbscan_eps_0_3_min_samples_2,0.42390293
dbscan_eps_0_4_min_samples_2,0.42390293
dbscan_eps_0_5_min_samples_2,0.42390293
dbscan_eps_0_6_min_samples_2,0.42352206
dbscan_eps_0_7_min_samples_2,0.42352206
dbscan_eps_0_8_min_samples_2,0.42352206
dbscan_eps_0_9_min_samples_2,0.42352206
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42352206
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4927306
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.51417875
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.51569766
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51808625
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5234304
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.52308714
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5228638
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42352206
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49185836
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5159236
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5136624
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5214468
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5234145
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5227114
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5225627
mean_shift_,0.49258164
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.51641285
random_model_n1,0.4855783
random_model_n2,0.48568583
random_model_n3,0.48524293
random_model_n4,0.4855521
random_model_n5,0.4854903
random_model_n6,0.48575264
random_model_n7,0.48558202
random_model_n8,0.48552766
random_model_n9,0.48600113
random_model_n10,0.485636
random_model_n11,0.4855195
random_model_n12,0.48558635
random_model_n13,0.4855448
random_model_n14,0.48563525
random_model_n15,0.48566017
random_model_n16,0.4857363
random_model_n17,0.4857728
random_model_n18,0.48552355
random_model_n19,0.4854806
random_model_n20,0.48540816
random_model_n21,0.4853857
random_model_n22,0.48531815
random_model_n23,0.48530874
random_model_n24,0.48567417
random_model_n25,0.48546207
random_model_n26,0.48566243
random_model_n27,0.48555925
random_model_n28,0.48519585
random_model_n29,0.4856017
random_model_n30,0.48564902
random_model_n31,0.48543915
random_model_n32,0.48564768
random_model_n33,0.48584694
random_model_n34,0.48594022
random_model_n35,0.4854813
random_model_n36,0.48547083
random_model_n37,0.48552388
random_model_n38,0.4853918
random_model_n39,0.4855021
random_model_n40,0.48518467
random_model_n41,0.4854532
random_model_n42,0.48561102
random_model_n43,0.48556548
random_model_n44,0.48565388
random_model_n45,0.48559865
random_model_n46,0.4853449
random_model_n47,0.48561952
random_model_n48,0.48558843
random_model_n49,0.4854835
average_model,0.48819548
optimal_clustering,0.5249717
