,abilities
kmeans_n_clusters_1,0.42217225
kmeans_n_clusters_2,0.49091408
kmeans_n_clusters_3,0.513005
kmeans_n_clusters_4,0.51678455
kmeans_n_clusters_5,0.5201136
kmeans_n_clusters_6,0.52430147
kmeans_n_clusters_7,0.524478
kmeans_n_clusters_8,0.5247643
dbscan_eps_0_1_min_samples_2,0.5189952
dbscan_eps_0_2_min_samples_2,0.51534754
dbscan_eps_0_3_min_samples_2,0.42255872
dbscan_eps_0_4_min_samples_2,0.42255872
dbscan_eps_0_5_min_samples_2,0.42255872
dbscan_eps_0_6_min_samples_2,0.42217225
dbscan_eps_0_7_min_samples_2,0.42217225
dbscan_eps_0_8_min_samples_2,0.42217225
dbscan_eps_0_9_min_samples_2,0.42217225
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42217225
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49090475
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5134964
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.51547176
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5186807
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.524333
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5240356
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5241343
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42217225
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49001214
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5151116
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5140365
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.52168876
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.52434117
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5241855
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5238107
mean_shift_,0.49083433
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5157862
random_model_n1,0.4874338
random_model_n2,0.4875694
random_model_n3,0.48705462
random_model_n4,0.48740083
random_model_n5,0.48729897
random_model_n6,0.48761427
random_model_n7,0.4874324
random_model_n8,0.48737937
random_model_n9,0.48780426
random_model_n10,0.48748416
random_model_n11,0.4874095
random_model_n12,0.4874903
random_model_n13,0.4874112
random_model_n14,0.4874937
random_model_n15,0.4875059
random_model_n16,0.48758355
random_model_n17,0.48759088
random_model_n18,0.48737434
random_model_n19,0.48731607
random_model_n20,0.48724893
random_model_n21,0.48725572
random_model_n22,0.4871753
random_model_n23,0.48717615
random_model_n24,0.48751205
random_model_n25,0.48733264
random_model_n26,0.48751092
random_model_n27,0.48741776
random_model_n28,0.4870449
random_model_n29,0.48743227
random_model_n30,0.48750937
random_model_n31,0.4873456
random_model_n32,0.48746863
random_model_n33,0.48767716
random_model_n34,0.487772
random_model_n35,0.4873335
random_model_n36,0.48735458
random_model_n37,0.48737925
random_model_n38,0.48719254
random_model_n39,0.48735842
random_model_n40,0.48703098
random_model_n41,0.48731112
random_model_n42,0.48747188
random_model_n43,0.48742366
random_model_n44,0.48749313
random_model_n45,0.48744977
random_model_n46,0.48722106
random_model_n47,0.4874863
random_model_n48,0.4874351
random_model_n49,0.48733118
random_model_n50,0.48760793
random_model_n51,0.48737723
random_model_n52,0.48747543
random_model_n53,0.487449
random_model_n54,0.48735684
random_model_n55,0.48738232
random_model_n56,0.48764443
random_model_n57,0.48723006
average_model,0.4879198
optimal_clustering,0.52577794
