,abilities
kmeans_n_clusters_1,0.39649004
kmeans_n_clusters_2,0.49844736
kmeans_n_clusters_3,0.52313447
kmeans_n_clusters_4,0.5240623
kmeans_n_clusters_5,0.51366067
kmeans_n_clusters_6,0.5118412
kmeans_n_clusters_7,0.5097058
kmeans_n_clusters_8,0.50931174
dbscan_eps_0_1_min_samples_2,0.5023685
dbscan_eps_0_2_min_samples_2,0.5166046
dbscan_eps_0_3_min_samples_2,0.40171123
dbscan_eps_0_4_min_samples_2,0.39866313
dbscan_eps_0_5_min_samples_2,0.39760336
dbscan_eps_0_6_min_samples_2,0.39760336
dbscan_eps_0_7_min_samples_2,0.39649004
dbscan_eps_0_8_min_samples_2,0.39649004
dbscan_eps_0_9_min_samples_2,0.39649004
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.39649004
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49907357
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5232418
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5242248
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5126685
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52094644
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5082811
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5119067
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.39649004
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49662793
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5228293
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5062862
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.48907372
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49291286
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4868233
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.47781935
mean_shift_,0.52374053
optics_min_samples_7_xi_0_01_min_cluster_size_0_2,0.4826749
random_model_n1,0.4282852
random_model_n2,0.4284736
random_model_n3,0.42849967
random_model_n4,0.42847082
random_model_n5,0.42854694
random_model_n6,0.42887753
random_model_n7,0.42871332
average_model,0.47377527
optimal_clustering,0.52670807
