,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,average_model,optimal_clustering
0,0.4743232987604351,0.5603339236023274,0.5701155240745426,0.5662366135424572,0.5670798549624757,0.5672485032464795,0.5672485032464795,0.5490344885740788,0.4743232987604351,0.4743232987604351,0.4743232987604351,0.4743232987604351,0.4743232987604351,0.4743232987604351,0.4743232987604351,0.4743232987604351,0.4743232987604351,0.4743232987604351,0.48848975461674676,0.5043426933130956,0.509908086685218,0.49962054136099165,0.5077156589931697,0.5078843072771735,0.5104140315372291,0.4743232987604351,0.4760097816004722,0.5379037018298339,0.5379037018298339,0.5697782275065352,0.5697782275065352,0.5697782275065352,0.5697782275065352,0.47634707816847965,0.4984400033729657,0.5021502656210473,0.5024875621890548,0.5126064592292774,0.5008010793490176,0.5095707901172105,0.5146302386373218,0.5205329285774517,0.5050172864491104,0.5036681001770807,0.502318913905051,0.5117632178092588,0.504679989881103,0.5087275486971921,0.497090817100936,0.49928324479298425,0.5001264862130028,0.5092334935492031,0.4975967619529471,0.502318913905051,0.5213761699974703,0.5009697276330214,0.5097394384012143,0.5038367484610844,0.49995783792899906,0.5013070242010288,0.4969221688169323,0.5038367484610844,0.5013070242010288,0.504679989881103,0.5040053967450882,0.5024875621890548,0.5097394384012143,0.4986086516569694,0.5174285509052354,0.5701155240745426
1,0.473227084914411,0.5604182477443292,0.5728982207606038,0.5696939033645333,0.5685133653765073,0.5690193102285184,0.5690193102285184,0.553503668100177,0.473227084914411,0.473227084914411,0.473227084914411,0.473227084914411,0.473227084914411,0.473227084914411,0.473227084914411,0.473227084914411,0.473227084914411,0.473227084914411,0.5123534868032718,0.5202799561514462,0.5236529218315203,0.48739354077072267,0.5077999831351716,0.5083059279871828,0.5170756387553757,0.473227084914411,0.47592545745847037,0.531410742895691,0.531410742895691,0.5742474070326334,0.5742474070326334,0.5742474070326334,0.5742474070326334,0.47676869887848894,0.496500548106923,0.5052702588751159,0.5012227000590269,0.48267138881861876,0.49970486550299353,0.5130280799392866,0.5094864659752087,0.49886162408297496,0.5187621215954128,0.5051016105911122,0.4973437895269416,0.5086432245551902,0.5108356522472384,0.5035837760350789,0.4946454169828822,0.5052702588751159,0.4927902858588414,0.4948140652668859,0.5118475419512607,0.5035837760350789,0.49397082384686736,0.5110043005312421,0.4995362172189898,0.5022345897630491,0.4966691963909267,0.49903027236697867,0.5061135002951345,0.5074626865671642,0.5035837760350789,0.5155578041993423,0.5057762037271271,0.5118475419512607,0.5074626865671642,0.5022345897630491,0.5176877695639818,0.5742474070326334
2,0.4709503330803609,0.5626949995783793,0.5785479382747281,0.5734884897546167,0.5761868622986761,0.5751749725946539,0.5751749725946539,0.5390842398178598,0.4709503330803609,0.4709503330803609,0.4709503330803609,0.4709503330803609,0.4709503330803609,0.4709503330803609,0.4709503330803609,0.4709503330803609,0.4709503330803609,0.4709503330803609,0.5141242937853108,0.5259296736655704,0.509908086685218,0.5549371785142087,0.4986086516569694,0.5190150940214183,0.5186777974534109,0.4709503330803609,0.4756724850324648,0.5375664052618264,0.5375664052618264,0.5807403659667763,0.5807403659667763,0.5807403659667763,0.5807403659667763,0.47634707816847965,0.4967535205329286,0.5021502656210473,0.5102453832532254,0.5142929420693144,0.5077156589931697,0.5132810523652922,0.4987772999409731,0.5073783624251623,0.5223880597014925,0.5112572729572477,0.5041740450290918,0.513955645501307,0.5107513281052365,0.5153048317733367,0.5019816173370436,0.5019816173370436,0.5019816173370436,0.49911459650898055,0.5104140315372291,0.5036681001770807,0.5195210388734295,0.5166540180453664,0.5021502656210473,0.5082216038451809,0.5087275486971921,0.5013070242010288,0.5040053967450882,0.5056918795851252,0.498271355088962,0.5033308036090732,0.5006324310650139,0.5080529555611771,0.5006324310650139,0.5070410658571549,0.5188027221082284,0.5807403659667763
3,0.4737330297664221,0.5538409646681846,0.5744160553166372,0.5717176827725778,0.5723922759085927,0.5730668690446075,0.5730668690446075,0.5521544818281474,0.4737330297664221,0.4737330297664221,0.4737330297664221,0.4737330297664221,0.4737330297664221,0.4737330297664221,0.4737330297664221,0.4737330297664221,0.4737330297664221,0.4737330297664221,0.49515136183489333,0.5201113078674424,0.5118475419512607,0.49498271355088963,0.4980183826629564,0.5076313348511678,0.5199426595834388,0.4737330297664221,0.47710599544649634,0.5310734463276836,0.5310734463276836,0.5761025381566742,0.5761025381566742,0.5761025381566742,0.5761025381566742,0.47794923686651486,0.4973437895269416,0.5044270174550974,0.5096551142592124,0.49346487899485625,0.5067880934311494,0.5013913483430306,0.5152205076313349,0.5128594316552829,0.5219664389914833,0.5044270174550974,0.509317817691205,0.5079686314191754,0.4980183826629564,0.5025718863310565,0.5170756387553757,0.5094864659752087,0.5037524243190825,0.5062821485791382,0.5002108103550046,0.4978497343789527,0.4980183826629564,0.5106670039632347,0.5018972931950417,0.5049329623071085,0.5076313348511678,0.5064507968631419,0.5103297073952272,0.5076313348511678,0.49987351378699724,0.49903027236697867,0.5024032380470529,0.5024032380470529,0.5071253899991568,0.5007167552070158,0.5185435034494821,0.5761025381566742
4,0.4672400708322793,0.5412766675099081,0.5513955645501307,0.5168226663293701,0.5475166540180454,0.5212075217134665,0.5201956320094443,0.5353739775697782,0.4672400708322793,0.4672400708322793,0.4672400708322793,0.4672400708322793,0.4672400708322793,0.4672400708322793,0.4672400708322793,0.4672400708322793,0.4672400708322793,0.4672400708322793,0.5132810523652922,0.5235685976895185,0.5249177839615482,0.5036681001770807,0.509908086685218,0.5097394384012143,0.5168226663293701,0.4672400708322793,0.4704443882283498,0.5245804873935408,0.5245804873935408,0.5532506956741715,0.5532506956741715,0.5532506956741715,0.5532506956741715,0.47027573994434607,0.48815245804873936,0.5107513281052365,0.5159794249093516,0.4957416308289063,0.5068724175731512,0.5014756724850324,0.4989459482249768,0.49962054136099165,0.49945189307698795,0.5129437557972848,0.5026562104730584,0.5073783624251623,0.5033308036090732,0.5114259212412514,0.5051859347331141,0.5041740450290918,0.5134497006492958,0.5117632178092588,0.5085589004131883,0.5134497006492958,0.4989459482249768,0.5146302386373218,0.5055232313011215,0.5029935070410658,0.5161480731933552,0.5056918795851252,0.5026562104730584,0.5048486381651067,0.5129437557972848,0.5061978244371363,0.5121005143772662,0.49995783792899906,0.4965848722489249,0.5146302386373218,0.5023876224652007,0.5532506956741715
5,0.47735896787250187,0.5626949995783793,0.5778733451387132,0.5736571380386205,0.5760182140146723,0.5746690277426427,0.5746690277426427,0.5507209714141159,0.47735896787250187,0.47735896787250187,0.47735896787250187,0.47735896787250187,0.47735896787250187,0.47735896787250187,0.47735896787250187,0.47735896787250187,0.47735896787250187,0.47735896787250187,0.5129437557972848,0.5316637153216967,0.5264356185175816,0.5537566405261827,0.49405514798886924,0.5055232313011215,0.5082216038451809,0.47735896787250187,0.48157517497259467,0.5406020743738933,0.5406020743738933,0.5802344211147652,0.5802344211147652,0.5802344211147652,0.5802344211147652,0.48140652668859096,0.5026562104730584,0.5024875621890548,0.5063664727211401,0.4868032717767097,0.4972594653849397,0.5078843072771735,0.5090648452651995,0.5002951344970065,0.4903448857407876,0.5009697276330214,0.5019816173370436,0.5115945695252551,0.49978918964499536,0.5104140315372291,0.49928324479298425,0.49995783792899906,0.5153048317733367,0.5026562104730584,0.4984400033729657,0.5085589004131883,0.5171599628973775,0.5142929420693144,0.4935492031368581,0.5029935070410658,0.5028248587570622,0.5006324310650139,0.5016443207690362,0.5004637827810102,0.5072097141411586,0.5050172864491104,0.4984400033729657,0.5115945695252551,0.4972594653849397,0.5029935070410658,0.5225567079854962,0.5802344211147652
6,0.4758411333164685,0.5653933721224387,0.5777046968547095,0.573319841470613,0.5726452483345982,0.573319841470613,0.573319841470613,0.5498777299940973,0.4758411333164685,0.4758411333164685,0.4758411333164685,0.4758411333164685,0.4758411333164685,0.4758411333164685,0.4758411333164685,0.4758411333164685,0.4758411333164685,0.4758411333164685,0.5144615903533182,0.5105826798212328,0.5245804873935408,0.5517328611181381,0.5444809849059786,0.5094021418332069,0.5114259212412514,0.4758411333164685,0.47803356100851674,0.5400961295218821,0.5400961295218821,0.5780419934227169,0.5780419934227169,0.5780419934227169,0.5780419934227169,0.4787081541445316,0.5033308036090732,0.4967535205329286,0.5078843072771735,0.5121005143772662,0.5043426933130956,0.4967535205329286,0.4910194788768024,0.5094021418332069,0.4960789273969137,0.5058605278691289,0.502318913905051,0.49321190656885067,0.5073783624251623,0.49591027911291,0.49793405852095457,0.5065351210051438,0.49641622396492113,0.4989459482249768,0.4981027068049583,0.4967535205329286,0.5207015768614555,0.5058605278691289,0.4987772999409731,0.5018129690530398,0.49911459650898055,0.5002951344970065,0.4873092166287208,0.5083902521291845,0.5122691626612699,0.5048486381651067,0.5072097141411586,0.5132810523652922,0.5063664727211401,0.5018129690530398,0.5211950292479848,0.5780419934227169
7,0.46766169154228854,0.5573825786322624,0.5771144278606966,0.5718863310565815,0.5722236276245889,0.5715490344885741,0.5715490344885741,0.5381566742558395,0.46766169154228854,0.46766169154228854,0.46766169154228854,0.46766169154228854,0.46766169154228854,0.46766169154228854,0.46766169154228854,0.46766169154228854,0.46766169154228854,0.46766169154228854,0.5158951007673497,0.5204486044354498,0.529724260055654,0.5513112404081288,0.5027405346150603,0.5172442870393794,0.5226410321274981,0.46766169154228854,0.47103465722236276,0.5319166877477022,0.5319166877477022,0.5782949658487225,0.5782949658487225,0.5782949658487225,0.5782949658487225,0.47221519521038874,0.4966691963909267,0.5118475419512607,0.5029091828990641,0.5182561767434016,0.5106670039632347,0.4948140652668859,0.5160637490513534,0.4932962307108525,0.5008854034910195,0.5049329623071085,0.5086432245551902,0.5098237625432162,0.5148832110633275,0.5047643140231048,0.5017286449110381,0.5106670039632347,0.5180875284593979,0.5039210726030863,0.4968378446749304,0.5072940382831604,0.4922843410068303,0.5010540517750232,0.5052702588751159,0.5072940382831604,0.5051016105911122,0.5137026730753015,0.5034151277510751,0.5076313348511678,0.5142086179273125,0.5051016105911122,0.5000421620710009,0.5000421620710009,0.5111729488152458,0.5040897208870899,0.5155952815957876,0.5782949658487225
8,0.46749304325828483,0.5605868960283329,0.5757652415886668,0.5732355173286112,0.5727295724766001,0.5737414621806223,0.5737414621806223,0.5531663715321696,0.46749304325828483,0.46749304325828483,0.46749304325828483,0.46749304325828483,0.46749304325828483,0.46749304325828483,0.46749304325828483,0.46749304325828483,0.46749304325828483,0.46749304325828483,0.5061135002951345,0.5098237625432162,0.5135340247912977,0.5035837760350789,0.5148832110633275,0.5140399696433089,0.5167383421873682,0.46749304325828483,0.47170925035837763,0.5395058605278691,0.5395058605278691,0.5769457795766928,0.5769457795766928,0.5769457795766928,0.5769457795766928,0.47221519521038874,0.4932962307108525,0.5029091828990641,0.5012227000590269,0.5179188801753942,0.5049329623071085,0.508137279703179,0.5111729488152458,0.5054389071591197,0.5192680664474238,0.5039210726030863,0.5123534868032718,0.5113415970992495,0.5032464794670715,0.5044270174550974,0.5005481069230121,0.5025718863310565,0.5057762037271271,0.5064507968631419,0.5133653765072941,0.5084745762711864,0.5179188801753942,0.49346487899485625,0.5005481069230121,0.5003794586390083,0.5126907833712792,0.5054389071591197,0.518593473311409,0.5044270174550974,0.5106670039632347,0.5125221350872755,0.5121848385192681,0.5056075554431234,0.5076313348511678,0.5049329623071085,0.516644648696255,0.5769457795766928
9,0.47154060207437387,0.5685133653765073,0.5845349523568598,0.5798128004047559,0.5801500969727633,0.5799814486887596,0.5799814486887596,0.5550215026562104,0.47154060207437387,0.47154060207437387,0.47154060207437387,0.47154060207437387,0.47154060207437387,0.47154060207437387,0.47154060207437387,0.47154060207437387,0.47154060207437387,0.47154060207437387,0.5180875284593979,0.5164010456193608,0.5369761362678135,0.5624420271523737,0.5457458470360064,0.5027405346150603,0.5140399696433089,0.47154060207437387,0.4740703263344295,0.5396745088118728,0.5396745088118728,0.5848722489248672,0.5848722489248672,0.5848722489248672,0.5848722489248672,0.4745762711864407,0.5045956657391011,0.5096551142592124,0.5074626865671642,0.5160637490513534,0.49397082384686736,0.4961632515389156,0.5108356522472384,0.5037524243190825,0.5243275149675352,0.5083059279871828,0.5047643140231048,0.5106670039632347,0.5089805211231976,0.5118475419512607,0.5177502318913905,0.5074626865671642,0.5160637490513534,0.5066194451471456,0.5076313348511678,0.5057762037271271,0.4916097478708154,0.5071253899991568,0.5044270174550974,0.5071253899991568,0.5003794586390083,0.4971751412429379,0.5190994181634202,0.4995362172189898,0.5066194451471456,0.5067880934311494,0.5071253899991568,0.5153891559153385,0.5039210726030863,0.4995362172189898,0.5217415746128117,0.5848722489248672
