,abilities
kmeans_n_clusters_1,0.34864128
kmeans_n_clusters_2,0.4908962
kmeans_n_clusters_3,0.536086
kmeans_n_clusters_4,0.5336687
kmeans_n_clusters_5,0.52845114
kmeans_n_clusters_6,0.5235158
kmeans_n_clusters_7,0.5202958
kmeans_n_clusters_8,0.51759183
dbscan_eps_0_1_min_samples_2,0.5338214
dbscan_eps_0_2_min_samples_2,0.53596693
dbscan_eps_0_3_min_samples_2,0.536086
dbscan_eps_0_4_min_samples_2,0.536086
dbscan_eps_0_5_min_samples_2,0.4908962
dbscan_eps_0_6_min_samples_2,0.4908962
dbscan_eps_0_7_min_samples_2,0.4908962
dbscan_eps_0_8_min_samples_2,0.4908962
dbscan_eps_0_9_min_samples_2,0.4908962
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.34864128
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4908962
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.536086
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5334229
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.52871895
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.503857
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.518054
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5305732
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.34864128
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.45682362
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.48733667
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.53200173
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.4974372
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5242176
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5215695
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51867676
mean_shift_,0.536086
optics_,0.43034843
random_model_n1,0.44553292
random_model_n2,0.4455568
random_model_n3,0.44518408
random_model_n4,0.44535023
random_model_n5,0.44495225
random_model_n6,0.44495577
random_model_n7,0.44342798
random_model_n8,0.44530267
random_model_n9,0.44555208
random_model_n10,0.44527185
random_model_n11,0.4453419
random_model_n12,0.44532877
random_model_n13,0.445214
random_model_n14,0.44540536
random_model_n15,0.44544062
random_model_n16,0.44473645
random_model_n17,0.44526097
random_model_n18,0.44504648
random_model_n19,0.44602376
random_model_n20,0.44586512
random_model_n21,0.44533104
random_model_n22,0.44500935
random_model_n23,0.44482812
random_model_n24,0.44517434
random_model_n25,0.44556692
random_model_n26,0.44526994
random_model_n27,0.44515368
random_model_n28,0.44543082
average_model,0.49583864
optimal_clustering,0.53616506
