,abilities
kmeans_n_clusters_1,0.41960815
kmeans_n_clusters_2,0.4783121
kmeans_n_clusters_3,0.49434084
kmeans_n_clusters_4,0.5042317
kmeans_n_clusters_5,0.50645167
kmeans_n_clusters_6,0.5068823
kmeans_n_clusters_7,0.5070719
kmeans_n_clusters_8,0.5075433
dbscan_eps_0_1_min_samples_2,0.5040295
dbscan_eps_0_2_min_samples_2,0.41960815
dbscan_eps_0_3_min_samples_2,0.41960815
dbscan_eps_0_4_min_samples_2,0.41960815
dbscan_eps_0_5_min_samples_2,0.41960815
dbscan_eps_0_6_min_samples_2,0.41960815
dbscan_eps_0_7_min_samples_2,0.41960815
dbscan_eps_0_8_min_samples_2,0.41960815
dbscan_eps_0_9_min_samples_2,0.41960815
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.41960815
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.47778985
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4943357
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5042132
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5059631
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5067656
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5070588
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.507508
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.41960815
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.47535345
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.49319595
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.50364983
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.50522745
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5031653
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5052698
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5064992
mean_shift_,0.41960815
optics_min_samples_7_xi_0_05_min_cluster_size_0_1,0.41960815
random_model_n1,0.4837038
random_model_n2,0.48366374
random_model_n3,0.48364714
random_model_n4,0.48363876
random_model_n5,0.48364156
random_model_n6,0.48365194
random_model_n7,0.48362148
random_model_n8,0.48365802
random_model_n9,0.4836255
random_model_n10,0.48364863
random_model_n11,0.48367724
random_model_n12,0.48370916
random_model_n13,0.48368892
random_model_n14,0.4836218
random_model_n15,0.48363286
random_model_n16,0.48371372
random_model_n17,0.48370135
random_model_n18,0.48367652
random_model_n19,0.4835547
random_model_n20,0.4835785
random_model_n21,0.48356995
random_model_n22,0.48373237
random_model_n23,0.48355937
random_model_n24,0.4836469
random_model_n25,0.48368606
random_model_n26,0.48376903
random_model_n27,0.48358312
random_model_n28,0.48364446
random_model_n29,0.4836474
random_model_n30,0.4835634
random_model_n31,0.48361066
random_model_n32,0.4836321
random_model_n33,0.48366967
random_model_n34,0.48352078
random_model_n35,0.48358288
random_model_n36,0.48367062
random_model_n37,0.48369226
random_model_n38,0.48361123
random_model_n39,0.48372298
average_model,0.4697736
optimal_clustering,0.50867575
