,abilities
kmeans_n_clusters_1,0.4490777
kmeans_n_clusters_2,0.502676
kmeans_n_clusters_3,0.5215155
kmeans_n_clusters_4,0.52475536
kmeans_n_clusters_5,0.52684504
kmeans_n_clusters_6,0.527678
kmeans_n_clusters_7,0.5288682
kmeans_n_clusters_8,0.5291053
dbscan_eps_0_1_min_samples_2,0.4490777
dbscan_eps_0_2_min_samples_2,0.4490777
dbscan_eps_0_3_min_samples_2,0.4490777
dbscan_eps_0_4_min_samples_2,0.4490777
dbscan_eps_0_5_min_samples_2,0.4490777
dbscan_eps_0_6_min_samples_2,0.4490777
dbscan_eps_0_7_min_samples_2,0.4490777
dbscan_eps_0_8_min_samples_2,0.4490777
dbscan_eps_0_9_min_samples_2,0.4490777
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4490777
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49311337
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5064235
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.512664
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51798284
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.51878417
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51862925
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5213162
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4490777
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49824038
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5214237
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5257711
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.52766573
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5291895
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52903706
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.52931726
mean_shift_,0.4525701
optics_,0.4708307
random_model_n1,0.5043302
random_model_n2,0.50455374
random_model_n3,0.50269943
random_model_n4,0.50418246
random_model_n5,0.5043018
random_model_n6,0.5045935
random_model_n7,0.5048289
random_model_n8,0.5047054
random_model_n9,0.5039631
random_model_n10,0.50419647
random_model_n11,0.5045372
random_model_n12,0.50442195
random_model_n13,0.5049314
random_model_n14,0.5044975
random_model_n15,0.5042122
random_model_n16,0.5046009
random_model_n17,0.503734
random_model_n18,0.503661
random_model_n19,0.503902
random_model_n20,0.50443476
random_model_n21,0.50469136
random_model_n22,0.50449085
random_model_n23,0.50419706
random_model_n24,0.50426304
random_model_n25,0.50438935
random_model_n26,0.5049864
random_model_n27,0.50432533
random_model_n28,0.5042163
random_model_n29,0.5042861
random_model_n30,0.5040822
random_model_n31,0.50404775
random_model_n32,0.50446355
random_model_n33,0.504103
random_model_n34,0.50367045
random_model_n35,0.50409436
random_model_n36,0.5049417
random_model_n37,0.5046443
random_model_n38,0.50347346
random_model_n39,0.503511
random_model_n40,0.5043752
random_model_n41,0.5046229
random_model_n42,0.5043797
random_model_n43,0.50406426
random_model_n44,0.5044579
random_model_n45,0.5047471
random_model_n46,0.50480586
random_model_n47,0.5045308
random_model_n48,0.5040593
random_model_n49,0.50406206
random_model_n50,0.504413
random_model_n51,0.5043573
random_model_n52,0.50476193
random_model_n53,0.5041167
random_model_n54,0.5047274
random_model_n55,0.5041475
random_model_n56,0.50407475
random_model_n57,0.50416166
average_model,0.49211442
optimal_clustering,0.5305653
